term_str|n|n_chars|p|i|max_pos|max_pos_group|stop|porter_stem|song_dfidf|album_dfidf
engines|2|7|1.0383838593612901e-05|16.555300611064553|NN|NN|0|engin|17.792664807819882|10.951466861932795
england|8|7|4.1535354374451605e-05|14.55530061106455|NNP|NN|0|england|37.8720215451129|20.76902668039518
english|2|7|1.0383838593612901e-05|16.555300611064553|NNP|NN|0|english|9.896332403909941|6.475733430966398
enhanced|1|8|5.191919296806451e-06|17.555300611064553|VBD|VB|0|enhanc|9.896332403909941|6.475733430966398
enjoy|3|5|1.557575789041935e-05|15.970338110343395|VB|VB|0|enjoy|24.934109709566357|14.672312790735724
enjoyin|6|7|3.11515157808387e-05|14.970338110343395|VBP|VB|0|enjoyin|9.896332403909941|6.475733430966398
enlightened|1|11|5.191919296806451e-06|17.555300611064553|VBD|VB|0|enlighten|9.896332403909941|6.475733430966398
eno|18|3|9.345454734251611e-05|13.385375609622239|NNP|NN|0|eno|9.896332403909941|6.475733430966398
enormous|2|8|1.0383838593612901e-05|16.555300611064553|JJ|JJ|0|enorm|9.896332403909941|6.475733430966398
enos|1|4|5.191919296806451e-06|17.555300611064553|NNP|NN|0|eno|9.896332403909941|6.475733430966398
enough|214|6|0.0011110707295165804|9.813833624663404|RB|RB|0|enough|241.90129904717037|44.274615058652536
enrica|1|6|5.191919296806451e-06|17.555300611064553|NNP|NN|0|enrica|9.896332403909941|6.475733430966398
enter|2|5|1.0383838593612901e-05|16.555300611064553|VBP|VB|0|enter|17.792664807819882|10.951466861932795
entered|1|7|5.191919296806451e-06|17.555300611064553|VBD|VB|0|enter|9.896332403909941|6.475733430966398
enterprising|3|12|1.557575789041935e-05|15.970338110343395|VBG|VB|0|enterpris|9.896332403909941|6.475733430966398
enters|1|6|5.191919296806451e-06|17.555300611064553|NNS|NN|0|enter|9.896332403909941|6.475733430966398
entertain|4|9|2.0767677187225803e-05|15.55530061106455|VB|VB|0|entertain|17.792664807819882|10.951466861932795
entertaining|3|12|1.557575789041935e-05|15.970338110343395|VBG|VB|0|entertain|17.792664807819882|10.951466861932795
entertainment|1|13|5.191919296806451e-06|17.555300611064553|NN|NN|0|entertain|9.896332403909941|6.475733430966398
entire|2|6|1.0383838593612901e-05|16.555300611064553|JJ|JJ|0|entir|17.792664807819882|10.951466861932795
entirely|1|8|5.191919296806451e-06|17.555300611064553|RB|RB|0|entir|9.896332403909941|6.475733430966398
entitles|1|8|5.191919296806451e-06|17.555300611064553|VBZ|VB|0|entitl|9.896332403909941|6.475733430966398
entombed|2|8|1.0383838593612901e-05|16.555300611064553|VBD|VB|0|entomb|9.896332403909941|6.475733430966398
entrance|4|8|2.0767677187225803e-05|15.55530061106455|NN|NN|0|entranc|17.792664807819882|10.951466861932795
entranced|1|9|5.191919296806451e-06|17.555300611064553|VBD|VB|0|entranc|9.896332403909941|6.475733430966398
entrenched|1|10|5.191919296806451e-06|17.555300611064553|VBD|VB|0|entrench|9.896332403909941|6.475733430966398
entropy|1|7|5.191919296806451e-06|17.555300611064553|NN|NN|0|entropi|9.896332403909941|6.475733430966398
entry|2|5|1.0383838593612901e-05|16.555300611064553|NN|NN|0|entri|9.896332403909941|6.475733430966398
entwined|2|8|1.0383838593612901e-05|16.555300611064553|JJ|JJ|0|entwin|9.896332403909941|6.475733430966398
envelope|3|8|1.557575789041935e-05|15.970338110343395|NN|NN|0|envelop|9.896332403909941|6.475733430966398
enveloping|1|10|5.191919296806451e-06|17.555300611064553|VBG|VB|0|envelop|9.896332403909941|6.475733430966398
envied|1|6|5.191919296806451e-06|17.555300611064553|NNP|NN|0|envi|9.896332403909941|6.475733430966398
envious|1|7|5.191919296806451e-06|17.555300611064553|JJ|JJ|0|enviou|9.896332403909941|6.475733430966398
envision|1|8|5.191919296806451e-06|17.555300611064553|NN|NN|0|envis|9.896332403909941|6.475733430966398
envisioned|1|10|5.191919296806451e-06|17.555300611064553|VB|VB|0|envis|9.896332403909941|6.475733430966398
envy|1|4|5.191919296806451e-06|17.555300611064553|NN|NN|0|envi|9.896332403909941|6.475733430966398
epiphany|2|8|1.0383838593612901e-05|16.555300611064553|NN|NN|0|epiphani|9.896332403909941|6.475733430966398
episodes|1|8|5.191919296806451e-06|17.555300611064553|NNS|NN|0|episod|9.896332403909941|6.475733430966398
epitaph|1|7|5.191919296806451e-06|17.555300611064553|NN|NN|0|epitaph|9.896332403909941|6.475733430966398
equal|1|5|5.191919296806451e-06|17.555300611064553|JJ|JJ|0|equal|9.896332403909941|6.475733430966398
equation|1|8|5.191919296806451e-06|17.555300611064553|NN|NN|0|equat|9.896332403909941|6.475733430966398
era|2|3|1.0383838593612901e-05|16.555300611064553|JJ|JJ|0|era|17.792664807819882|10.951466861932795
erase|7|5|3.6343435077645156e-05|14.747945689006947|VB|VB|0|eras|49.62284237296636|23.344625581471448
erased|2|6|1.0383838593612901e-05|16.555300611064553|VBD|VB|0|eras|17.792664807819882|10.951466861932795
erases|1|6|5.191919296806451e-06|17.555300611064553|VBZ|VB|0|eras|9.896332403909941|6.475733430966398
erasing|1|7|5.191919296806451e-06|17.555300611064553|VBG|VB|0|eras|9.896332403909941|6.475733430966398
ere|1|3|5.191919296806451e-06|17.555300611064553|''|''|0|ere|9.896332403909941|6.475733430966398
ereh|1|4|5.191919296806451e-06|17.555300611064553|NN|NN|0|ereh|9.896332403909941|6.475733430966398
eric|1|4|5.191919296806451e-06|17.555300611064553|NNP|NN|0|eric|9.896332403909941|6.475733430966398
erode|2|5|1.0383838593612901e-05|16.555300611064553|NN|NN|0|erod|17.792664807819882|10.951466861932795
escape|28|6|0.00014537374031058063|12.747945689006947|NN|VB|0|escap|94.34131846255907|36.07881826672897
escapes|3|7|1.557575789041935e-05|15.970338110343395|VBZ|VB|0|escap|24.934109709566357|14.672312790735724
escaping|7|8|3.6343435077645156e-05|14.747945689006947|VBG|VB|0|escap|17.792664807819882|10.951466861932795
esg|4|3|2.0767677187225803e-05|15.55530061106455|NNP|NN|0|esg|9.896332403909941|6.475733430966398
esicrexe|1|8|5.191919296806451e-06|17.555300611064553|NN|NN|0|esicrex|9.896332403909941|6.475733430966398
essence|1|7|5.191919296806451e-06|17.555300611064553|JJ|JJ|0|essenc|9.896332403909941|6.475733430966398
esteem|1|6|5.191919296806451e-06|17.555300611064553|VBP|VB|0|esteem|9.896332403909941|6.475733430966398
estimate|1|8|5.191919296806451e-06|17.555300611064553|VB|VB|0|estim|9.896332403909941|6.475733430966398
estrangement|1|12|5.191919296806451e-06|17.555300611064553|NN|NN|0|estrang|9.896332403909941|6.475733430966398
et|3|2|1.557575789041935e-05|15.970338110343395|NNP|NN|0|et|17.792664807819882|10.951466861932795
etched|1|6|5.191919296806451e-06|17.555300611064553|JJ|JJ|0|etch|9.896332403909941|6.475733430966398
etching|1|7|5.191919296806451e-06|17.555300611064553|NN|NN|0|etch|9.896332403909941|6.475733430966398
eternal|14|7|7.268687015529031e-05|13.747945689006947|JJ|JJ|0|etern|43.868219419132714|20.76902668039518
eternally|2|9|1.0383838593612901e-05|16.555300611064553|RB|RB|0|etern|17.792664807819882|6.475733430966398
eternity|24|8|0.0001246060631233548|12.970338110343395|NN|NN|0|etern|49.62284237296636|25.678649562361553
eternitys|1|9|5.191919296806451e-06|17.555300611064553|NN|NN|0|etern|9.896332403909941|6.475733430966398
ether|3|5|1.557575789041935e-05|15.970338110343395|NN|NN|0|ether|17.792664807819882|6.475733430966398
euphoric|1|8|5.191919296806451e-06|17.555300611064553|NNP|NN|0|euphor|9.896332403909941|6.475733430966398
evah|1|4|5.191919296806451e-06|17.555300611064553|NN|NN|0|evah|9.896332403909941|6.475733430966398
evasions|1|8|5.191919296806451e-06|17.555300611064553|NNS|NN|0|evas|9.896332403909941|6.475733430966398
eve|2|3|1.0383838593612901e-05|16.555300611064553|NNP|NN|0|eve|17.792664807819882|10.951466861932795
evelyn|1|6|5.191919296806451e-06|17.555300611064553|NNP|NN|0|evelyn|9.896332403909941|6.475733430966398
evelyns|1|7|5.191919296806451e-06|17.555300611064553|NNP|NN|0|evelyn|9.896332403909941|6.475733430966398
even|146|4|0.0007580202173337418|10.365476052184533|RB|RB|0|even|261.35874835209233|44.71727974248042
evening|9|7|4.6727273671258054e-05|14.385375609622239|NN|NN|0|even|55.17065923127954|27.80586744773118
evenings|1|8|5.191919296806451e-06|17.555300611064553|NNS|NN|0|even|9.896332403909941|6.475733430966398
eventually|2|10|1.0383838593612901e-05|16.555300611064553|RB|RB|0|eventu|17.792664807819882|10.951466861932795
ever|236|4|0.0012252929540463222|9.67265756170271|RB|RB|0|ever|302.44726910399277|42.19015575570829
everasking|2|10|1.0383838593612901e-05|16.555300611064553|VBG|VB|0|everask|9.896332403909941|6.475733430966398
evergreen|3|9|1.557575789041935e-05|15.970338110343395|NN|NN|0|evergreen|9.896332403909941|6.475733430966398
evergreener|2|11|1.0383838593612901e-05|16.555300611064553|NN|NN|0|evergreen|9.896332403909941|6.475733430966398
everlasting|2|11|1.0383838593612901e-05|16.555300611064553|VBG|VB|0|everlast|17.792664807819882|10.951466861932795
evershifting|1|12|5.191919296806451e-06|17.555300611064553|JJ|JJ|0|evershift|9.896332403909941|6.475733430966398
every|190|5|0.0009864646663932256|9.985445002733604|DT|DT|0|everi|337.57059967344105|38.92568015535818
everybody|93|9|0.0004828484946029999|11.01614179995652|NN|NN|0|everybodi|149.6832542490427|43.75173617194039
everybodys|22|10|0.0001142222245297419|13.095868992427254|NN|NN|0|everybodi|75.73643883826543|31.538053360790354
everyday|22|8|0.0001142222245297419|13.095868992427254|RB|RB|0|everyday|49.62284237296636|23.344625581471448
everyone|90|8|0.00046727273671258056|11.063447514734877|NN|NN|0|everyon|182.97617236090318|47.22346979092473
everyones|11|9|5.711111226487095e-05|14.095868992427254|NNS|NN|0|everyon|49.62284237296636|25.678649562361553
everything|230|10|0.0011941414382654837|9.709810560120175|NN|NN|0|everyth|306.40313768222404|46.152213443161415
everythings|4|11|2.0767677187225803e-05|15.55530061106455|NN|NN|0|everyth|31.58532961563977|17.90293372386559
everywhere|8|10|4.1535354374451605e-05|14.55530061106455|RB|RB|0|everywher|49.62284237296636|25.678649562361553
evicted|1|7|5.191919296806451e-06|17.555300611064553|VBN|VB|0|evict|9.896332403909941|6.475733430966398
evidence|3|8|1.557575789041935e-05|15.970338110343395|NN|NN|0|evid|17.792664807819882|10.951466861932795
evil|14|4|7.268687015529031e-05|13.747945689006947|JJ|NN|0|evil|70.8059086379991|31.538053360790354
eviter|1|6|5.191919296806451e-06|17.555300611064553|NNP|NN|0|evit|9.896332403909941|6.475733430966398
evolution|1|9|5.191919296806451e-06|17.555300611064553|NN|NN|0|evolut|9.896332403909941|6.475733430966398
evry|1|4|5.191919296806451e-06|17.555300611064553|NNP|NN|0|evri|9.896332403909941|6.475733430966398
evryone|1|7|5.191919296806451e-06|17.555300611064553|NN|NN|0|evryon|9.896332403909941|6.475733430966398
ew|1|2|5.191919296806451e-06|17.555300611064553|VBZ|VB|0|ew|9.896332403909941|6.475733430966398
ex|6|2|3.11515157808387e-05|14.970338110343395|JJ|JJ|0|ex|9.896332403909941|6.475733430966398
exactly|9|7|4.6727273671258054e-05|14.385375609622239|RB|RB|0|exactli|49.62284237296636|25.678649562361553
exaggerate|1|10|5.191919296806451e-06|17.555300611064553|NN|NN|0|exagger|9.896332403909941|6.475733430966398
excellent|1|9|5.191919296806451e-06|17.555300611064553|NN|NN|0|excel|9.896332403909941|6.475733430966398
excentripetal|2|13|1.0383838593612901e-05|16.555300611064553|JJ|JJ|0|excentripet|9.896332403909941|6.475733430966398
except|14|6|7.268687015529031e-05|13.747945689006947|IN|IN|0|except|49.62284237296636|23.344625581471448
excepted|1|8|5.191919296806451e-06|17.555300611064553|VBD|VB|0|except|9.896332403909941|6.475733430966398
exception|2|9|1.0383838593612901e-05|16.555300611064553|NN|NN|0|except|17.792664807819882|10.951466861932795
excess|1|6|5.191919296806451e-06|17.555300611064553|NN|NN|0|excess|9.896332403909941|6.475733430966398
exchange|4|8|2.0767677187225803e-05|15.55530061106455|NN|NN|0|exchang|9.896332403909941|6.475733430966398
exciting|1|8|5.191919296806451e-06|17.555300611064553|VBG|VB|0|excit|9.896332403909941|6.475733430966398
excluded|3|8|1.557575789041935e-05|15.970338110343395|VBD|VB|0|exclud|9.896332403909941|6.475733430966398
excuse|3|6|1.557575789041935e-05|15.970338110343395|NN|NN|0|excus|24.934109709566357|14.672312790735724
excuses|2|7|1.0383838593612901e-05|16.555300611064553|NNS|NN|0|excus|17.792664807819882|10.951466861932795
exercise|1|8|5.191919296806451e-06|17.555300611064553|NN|NN|0|exercis|9.896332403909941|6.475733430966398
exhale|3|6|1.557575789041935e-05|15.970338110343395|JJ|JJ|0|exhal|9.896332403909941|6.475733430966398
exile|4|5|2.0767677187225803e-05|15.55530061106455|NN|NN|0|exil|24.934109709566357|14.672312790735724
exiled|1|6|5.191919296806451e-06|17.555300611064553|VBN|VB|0|exil|9.896332403909941|6.475733430966398
exist|8|5|4.1535354374451605e-05|14.55530061106455|VB|VB|0|exist|31.58532961563977|17.90293372386559
existence|2|9|1.0383838593612901e-05|16.555300611064553|JJ|JJ|0|exist|17.792664807819882|10.951466861932795
exists|3|6|1.557575789041935e-05|15.970338110343395|VBZ|VB|0|exist|17.792664807819882|10.951466861932795
exit|8|4|4.1535354374451605e-05|14.55530061106455|NN|NN|0|exit|49.62284237296636|25.678649562361553
exited|1|6|5.191919296806451e-06|17.555300611064553|VBD|VB|0|exit|9.896332403909941|6.475733430966398
exits|3|5|1.557575789041935e-05|15.970338110343395|NN|NN|0|exit|17.792664807819882|10.951466861932795
exlover|1|7|5.191919296806451e-06|17.555300611064553|NN|NN|0|exlov|9.896332403909941|6.475733430966398
exoskeletons|1|12|5.191919296806451e-06|17.555300611064553|NNS|NN|0|exoskeleton|9.896332403909941|6.475733430966398
expand|1|6|5.191919296806451e-06|17.555300611064553|NN|NN|0|expand|9.896332403909941|6.475733430966398
expect|18|6|9.345454734251611e-05|13.385375609622239|VB|VB|0|expect|70.8059086379991|31.538053360790354
expectation|1|11|5.191919296806451e-06|17.555300611064553|NN|NN|0|expect|9.896332403909941|6.475733430966398
expected|5|8|2.595959648403225e-05|15.23337251617719|VBD|VB|0|expect|17.792664807819882|10.951466861932795
expectin|1|8|5.191919296806451e-06|17.555300611064553|NN|NN|0|expectin|9.896332403909941|6.475733430966398
expecting|2|9|1.0383838593612901e-05|16.555300611064553|VBG|VB|0|expect|9.896332403909941|6.475733430966398
expects|1|7|5.191919296806451e-06|17.555300611064553|VBZ|VB|0|expect|9.896332403909941|6.475733430966398
expense|1|7|5.191919296806451e-06|17.555300611064553|NN|NN|0|expens|9.896332403909941|6.475733430966398
experience|2|10|1.0383838593612901e-05|16.555300611064553|NN|NN|0|experi|17.792664807819882|10.951466861932795
experiment|2|10|1.0383838593612901e-05|16.555300611064553|NN|NN|0|experi|9.896332403909941|6.475733430966398
expiration|5|10|2.595959648403225e-05|15.23337251617719|NN|NN|0|expir|9.896332403909941|6.475733430966398
expire|2|6|1.0383838593612901e-05|16.555300611064553|VB|VB|0|expir|17.792664807819882|10.951466861932795
explain|22|7|0.0001142222245297419|13.095868992427254|VB|VB|0|explain|65.7440430902258|31.538053360790354
explanation|1|11|5.191919296806451e-06|17.555300611064553|NN|NN|0|explan|9.896332403909941|6.475733430966398
explode|3|7|1.557575789041935e-05|15.970338110343395|VB|VB|0|explod|24.934109709566357|14.672312790735724
explodes|1|8|5.191919296806451e-06|17.555300611064553|NNS|NN|0|explod|9.896332403909941|6.475733430966398
explore|1|7|5.191919296806451e-06|17.555300611064553|VB|VB|0|explor|9.896332403909941|6.475733430966398
explosions|3|10|1.557575789041935e-05|15.970338110343395|NN|NN|0|explos|17.792664807819882|10.951466861932795
expo|1|4|5.191919296806451e-06|17.555300611064553|NN|NN|0|expo|9.896332403909941|6.475733430966398
expose|1|6|5.191919296806451e-06|17.555300611064553|VBP|VB|0|expos|9.896332403909941|6.475733430966398
exposed|6|7|3.11515157808387e-05|14.970338110343395|VBD|VB|0|expos|31.58532961563977|17.90293372386559
exposes|1|7|5.191919296806451e-06|17.555300611064553|VBZ|VB|0|expos|9.896332403909941|6.475733430966398
express|2|7|1.0383838593612901e-05|16.555300611064553|NN|NN|0|express|17.792664807819882|10.951466861932795
expressed|2|9|1.0383838593612901e-05|16.555300611064553|VBN|VB|0|express|9.896332403909941|6.475733430966398
expression|2|10|1.0383838593612901e-05|16.555300611064553|NN|NN|0|express|17.792664807819882|10.951466861932795
expressions|1|11|5.191919296806451e-06|17.555300611064553|NNS|NN|0|express|9.896332403909941|6.475733430966398
extended|1|8|5.191919296806451e-06|17.555300611064553|VBD|VB|0|extend|9.896332403909941|6.475733430966398
extent|1|6|5.191919296806451e-06|17.555300611064553|NN|NN|0|extent|9.896332403909941|6.475733430966398
extinct|1|7|5.191919296806451e-06|17.555300611064553|JJ|JJ|0|extinct|9.896332403909941|6.475733430966398
extinguish|1|10|5.191919296806451e-06|17.555300611064553|VB|VB|0|extinguish|9.896332403909941|6.475733430966398
extorted|1|8|5.191919296806451e-06|17.555300611064553|VBD|VB|0|extort|9.896332403909941|6.475733430966398
extra|1|5|5.191919296806451e-06|17.555300611064553|JJ|JJ|0|extra|9.896332403909941|6.475733430966398
extraterrestrial|1|16|5.191919296806451e-06|17.555300611064553|JJ|JJ|0|extraterrestri|9.896332403909941|6.475733430966398
extreme|1|7|5.191919296806451e-06|17.555300611064553|JJ|JJ|0|extrem|9.896332403909941|6.475733430966398
eye|87|3|0.0004516969788221612|11.112357115215822|NN|NN|0|eye|212.62381070676085|47.009103462867074
eyeballs|1|8|5.191919296806451e-06|17.555300611064553|NNS|NN|0|eyebal|9.896332403909941|6.475733430966398
eyed|14|4|7.268687015529031e-05|13.747945689006947|VBD|VB|0|eye|17.792664807819882|10.951466861932795
eyedown|1|7|5.191919296806451e-06|17.555300611064553|IN|IN|0|eyedown|9.896332403909941|6.475733430966398
eyeing|1|6|5.191919296806451e-06|17.555300611064553|VBG|VB|0|eye|9.896332403909941|6.475733430966398
eyelash|4|7|2.0767677187225803e-05|15.55530061106455|NN|NN|0|eyelash|17.792664807819882|10.951466861932795
eyelids|2|7|1.0383838593612901e-05|16.555300611064553|NNS|NN|0|eyelid|17.792664807819882|10.951466861932795
eyeline|1|7|5.191919296806451e-06|17.555300611064553|NN|NN|0|eyelin|9.896332403909941|6.475733430966398
eyeliner|1|8|5.191919296806451e-06|17.555300611064553|NN|NN|0|eyelin|9.896332403909941|6.475733430966398
eyers|1|5|5.191919296806451e-06|17.555300611064553|NNS|NN|0|eyer|9.896332403909941|6.475733430966398
eyes|298|4|0.0015471919504483223|9.336132090602389|NNS|NN|0|eye|407.30510886744014|18.518605535288774
eyе|1|3|5.191919296806451e-06|17.555300611064553|NN|NN|0|eyе|9.896332403909941|6.475733430966398
fable|1|5|5.191919296806451e-06|17.555300611064553|JJ|JJ|0|fabl|9.896332403909941|6.475733430966398
fabric|2|6|1.0383838593612901e-05|16.555300611064553|JJ|JJ|0|fabric|17.792664807819882|10.951466861932795
fabrics|1|7|5.191919296806451e-06|17.555300611064553|NN|NN|0|fabric|9.896332403909941|6.475733430966398
fabriquer|2|9|1.0383838593612901e-05|16.555300611064553|NN|NN|0|fabriqu|9.896332403909941|6.475733430966398
fabulous|2|8|1.0383838593612901e-05|16.555300611064553|JJ|JJ|0|fabul|17.792664807819882|10.951466861932795
facades|1|7|5.191919296806451e-06|17.555300611064553|NNS|NN|0|facad|9.896332403909941|6.475733430966398
face|124|4|0.0006437979928039998|10.601104300677676|NN|NN|0|face|285.95234472180636|43.29379522657174
facebook|1|8|5.191919296806451e-06|17.555300611064553|NNP|NN|0|facebook|9.896332403909941|6.475733430966398
faced|2|5|1.0383838593612901e-05|16.555300611064553|VBD|VB|0|face|17.792664807819882|10.951466861932795
facefirst|1|9|5.191919296806451e-06|17.555300611064553|JJ|JJ|0|facefirst|9.896332403909941|6.475733430966398
faceless|1|8|5.191919296806451e-06|17.555300611064553|NN|NN|0|faceless|9.896332403909941|6.475733430966398
faces|23|5|0.00011941414382654836|13.031738655007539|VBZ|VB|0|face|94.34131846255907|37.357299124723106
facing|5|6|2.595959648403225e-05|15.23337251617719|NN|NN|0|face|24.934109709566357|14.672312790735724
fact|5|4|2.595959648403225e-05|15.23337251617719|NN|NN|0|fact|37.8720215451129|20.76902668039518
factcheck|1|9|5.191919296806451e-06|17.555300611064553|NN|NN|0|factcheck|9.896332403909941|6.475733430966398
factory|1|7|5.191919296806451e-06|17.555300611064553|NN|NN|0|factori|9.896332403909941|6.475733430966398
fade|36|4|0.00018690909468503222|12.385375609622239|VB|VB|0|fade|85.24568474593272|34.689251162942895
faded|4|5|2.0767677187225803e-05|15.55530061106455|VBD|VB|0|fade|31.58532961563977|17.90293372386559
fades|2|5|1.0383838593612901e-05|16.555300611064553|VBZ|VB|0|fade|17.792664807819882|10.951466861932795
fading|12|6|6.23030315616774e-05|13.970338110343395|VBG|VB|0|fade|55.17065923127954|23.344625581471448
fads|1|4|5.191919296806451e-06|17.555300611064553|NNS|NN|0|fad|9.896332403909941|6.475733430966398
fag|10|3|5.19191929680645e-05|14.23337251617719|NN|NN|0|fag|17.792664807819882|10.951466861932795
fail|13|4|6.749495085848386e-05|13.854860892923458|VB|VB|0|fail|37.8720215451129|17.90293372386559
failed|9|6|4.6727273671258054e-05|14.385375609622239|VBD|VB|0|fail|43.868219419132714|20.76902668039518
failing|2|7|1.0383838593612901e-05|16.555300611064553|JJ|JJ|0|fail|17.792664807819882|10.951466861932795
failure|3|7|1.557575789041935e-05|15.970338110343395|NN|NN|0|failur|24.934109709566357|14.672312790735724
failures|1|8|5.191919296806451e-06|17.555300611064553|NNS|NN|0|failur|9.896332403909941|6.475733430966398
faint|3|5|1.557575789041935e-05|15.970338110343395|NN|NN|0|faint|24.934109709566357|14.672312790735724
fainted|1|7|5.191919296806451e-06|17.555300611064553|VBN|VB|0|faint|9.896332403909941|6.475733430966398
fainthearted|1|12|5.191919296806451e-06|17.555300611064553|VBN|VB|0|faintheart|9.896332403909941|6.475733430966398
fainting|4|8|2.0767677187225803e-05|15.55530061106455|NN|NN|0|faint|9.896332403909941|6.475733430966398
fair|45|4|0.00023363636835629028|12.063447514734877|JJ|JJ|0|fair|65.7440430902258|29.75227586571677
faire|1|5|5.191919296806451e-06|17.555300611064553|VBP|VB|0|fair|9.896332403909941|6.475733430966398
fairys|1|6|5.191919296806451e-06|17.555300611064553|NN|NN|0|fairi|9.896332403909941|6.475733430966398
fairytale|2|9|1.0383838593612901e-05|16.555300611064553|NN|NN|0|fairytal|9.896332403909941|6.475733430966398
faith|12|5|6.23030315616774e-05|13.970338110343395|NN|NN|0|faith|60.53766662220867|27.80586744773118
faithful|2|8|1.0383838593612901e-05|16.555300611064553|NN|NN|0|faith|17.792664807819882|10.951466861932795
faithless|2|9|1.0383838593612901e-05|16.555300611064553|JJ|JJ|0|faithless|17.792664807819882|10.951466861932795
fake|24|4|0.0001246060631233548|12.970338110343395|NN|NN|0|fake|80.54660491499504|36.07881826672897
fakers|1|6|5.191919296806451e-06|17.555300611064553|NNS|NN|0|faker|9.896332403909941|6.475733430966398
faking|1|6|5.191919296806451e-06|17.555300611064553|VBG|VB|0|fake|9.896332403909941|6.475733430966398
fall|148|4|0.0007684040559273546|10.345847245435602|NN|VB|0|fall|285.95234472180636|40.31527306691589
fallen|23|6|0.00011941414382654836|13.031738655007539|VBN|VB|0|fallen|65.7440430902258|31.538053360790354
fallin|6|6|3.11515157808387e-05|14.970338110343395|NNP|VB|0|fallin|37.8720215451129|20.76902668039518
falling|86|7|0.00044650505952535473|11.129035856362453|VBG|VB|0|fall|176.63938583772153|46.71459824944622
fallout|1|7|5.191919296806451e-06|17.555300611064553|NN|NN|0|fallout|9.896332403909941|6.475733430966398
fallow|1|6|5.191919296806451e-06|17.555300611064553|NNP|NN|0|fallow|9.896332403909941|6.475733430966398
falls|8|5|4.1535354374451605e-05|14.55530061106455|VBZ|VB|0|fall|49.62284237296636|25.678649562361553
false|10|5|5.19191929680645e-05|14.23337251617719|JJ|JJ|0|fals|37.8720215451129|20.76902668039518
faltering|1|9|5.191919296806451e-06|17.555300611064553|NN|NN|0|falter|9.896332403909941|6.475733430966398
fame|12|4|6.23030315616774e-05|13.970338110343395|NN|NN|0|fame|31.58532961563977|14.672312790735724
familiar|7|8|3.6343435077645156e-05|14.747945689006947|JJ|JJ|0|familiar|49.62284237296636|25.678649562361553
familiarity|2|11|1.0383838593612901e-05|16.555300611064553|NN|NN|0|familiar|9.896332403909941|6.475733430966398
families|1|8|5.191919296806451e-06|17.555300611064553|NNS|NN|0|famili|9.896332403909941|6.475733430966398
family|28|6|0.00014537374031058063|12.747945689006947|NN|NN|0|famili|85.24568474593272|34.689251162942895
famous|19|6|9.864646663932256e-05|13.307373097620966|JJ|JJ|0|famou|60.53766662220867|27.80586744773118
fan|1|3|5.191919296806451e-06|17.555300611064553|NN|NN|0|fan|9.896332403909941|6.475733430966398
fancy|3|5|1.557575789041935e-05|15.970338110343395|JJ|JJ|0|fanci|17.792664807819882|10.951466861932795
fania|1|5|5.191919296806451e-06|17.555300611064553|NNP|NN|0|fania|9.896332403909941|6.475733430966398
fanning|1|7|5.191919296806451e-06|17.555300611064553|VBG|VB|0|fan|9.896332403909941|6.475733430966398
fans|1|4|5.191919296806451e-06|17.555300611064553|NNS|NN|0|fan|9.896332403909941|6.475733430966398
fantasies|4|9|2.0767677187225803e-05|15.55530061106455|NNS|NN|0|fantasi|24.934109709566357|14.672312790735724
fantasised|1|10|5.191919296806451e-06|17.555300611064553|VBN|VB|0|fantasis|9.896332403909941|6.475733430966398
fantasy|7|7|3.6343435077645156e-05|14.747945689006947|JJ|JJ|0|fantasi|24.934109709566357|14.672312790735724
far|174|3|0.0009033939576443224|10.112357115215822|RB|RB|0|far|283.8115808028943|44.274615058652536
farm|3|4|1.557575789041935e-05|15.970338110343395|NN|NN|0|farm|24.934109709566357|14.672312790735724
farmers|1|7|5.191919296806451e-06|17.555300611064553|NNS|NN|0|farmer|9.896332403909941|6.475733430966398
farther|15|7|7.787878945209675e-05|13.648410015456033|NN|NN|0|farther|55.17065923127954|27.80586744773118
fascinated|1|10|5.191919296806451e-06|17.555300611064553|VBN|VB|0|fascin|9.896332403909941|6.475733430966398
fashion|6|7|3.11515157808387e-05|14.970338110343395|NN|NN|0|fashion|31.58532961563977|14.672312790735724
fast|28|4|0.00014537374031058063|12.747945689006947|RB|RB|0|fast|119.61181727599819|43.75173617194039
fasten|2|6|1.0383838593612901e-05|16.555300611064553|NNP|NN|0|fasten|9.896332403909941|6.475733430966398
faster|12|6|6.23030315616774e-05|13.970338110343395|JJR|JJ|0|faster|37.8720215451129|20.76902668039518
fastest|1|7|5.191919296806451e-06|17.555300611064553|JJS|JJ|0|fastest|9.896332403909941|6.475733430966398
fastly|1|6|5.191919296806451e-06|17.555300611064553|RB|RB|0|fastli|9.896332403909941|6.475733430966398
fastnet|4|7|2.0767677187225803e-05|15.55530061106455|NNP|NN|0|fastnet|9.896332403909941|6.475733430966398
fat|8|3|4.1535354374451605e-05|14.55530061106455|JJ|JJ|0|fat|31.58532961563977|17.90293372386559
fate|15|4|7.787878945209675e-05|13.648410015456033|NN|NN|0|fate|60.53766662220867|25.678649562361553
fated|4|5|2.0767677187225803e-05|15.55530061106455|VBD|VB|0|fate|9.896332403909941|6.475733430966398
fateful|2|7|1.0383838593612901e-05|16.555300611064553|JJ|JJ|0|fate|9.896332403909941|6.475733430966398
fates|3|5|1.557575789041935e-05|15.970338110343395|NNS|NN|0|fate|24.934109709566357|14.672312790735724
