album_id|song_num|anger|anticipation|disgust|fear|joy|sadness|surprise|trust|sentiment
5|6|0.7238758994263063|0.03446912816040601|0.022952740330371455|0.7238758994263063|0.11389899624367537|0.9108333932613238|0.0|0.022155666373299347|-0.8092478588047551
5|7|0.07287950746421548|0.2471068046761533|0.0|0.0|0.2471068046761533|0.25947024336318386|0.2988054136354839|0.0|-0.08524294615124604
5|8|0.05874531723853033|0.08423154966589225|0.05874531723853033|0.028029082068148956|0.19006748470246507|0.028029082068148956|0.05317090695718591|0.14754664044459279|0.1313221674639347
5|9|0.0|0.0|0.0|0.0|0.4300805825405168|0.0|0.0|0.4300805825405168|0.4300805825405168
5|10|0.2750070474853755|0.0|0.0|0.41779256589650204|0.0|0.8520212520616012|0.0|0.0|-1.1270282995469767
5|11|0.0|0.0|0.0|0.0|0.22265351549909254|0.5506349934522407|0.0|0.22265351549909254|-0.32798147795314814
6|1|0.1098252465227348|0.07101983746152998|0.0|1.3248820177520362|0.07101983746152998|0.3974657324678864|0.07101983746152998|0.07101983746152998|0.7731465943169704
6|3|0.0|1.1436010772556449|0.0|0.0|1.6335246934824876|0.0|1.1436010772556449|1.1436010772556449|1.6335246934824876
6|4|0.4649288398788551|0.30888350584519164|0.32827976338345105|0.0|0.6486898049247319|0.0|0.0|0.6486898049247319|0.18376096504587686
7|0|0.0|0.40980426006761733|0.0|0.0|0.40980426006761733|0.14445604202924167|0.12089217600913403|0.40980426006761733|0.40980426006761733
7|1|0.13212261627763305|0.12871665607533914|0.13212261627763305|0.06048758707937028|0.16994036173570595|0.06048758707937028|0.0|0.052988411542719785|0.037817745458072906
7|2|0.0|1.6035857696012932|0.0|0.0|0.7989731714422125|0.0|0.7989731714422125|1.6035857696012932|-0.005639426716868123
7|3|0.03457660453964049|0.15616024655390812|0.0|0.03457660453964049|0.33791842319857307|0.03457660453964049|0.023746677430365615|0.1646892019072585|0.3409094966541039
7|4|0.12509124957116322|0.11232127485279696|0.0|0.1721455524777859|0.15685978541887355|0.0|0.11232127485279696|0.0|0.20391408832549623
7|5|0.0|0.09645140703660465|0.0|0.0|0.13117174933280065|0.0|0.0541238821434255|0.11075826532334887|0.0888442244396215
7|6|0.3451204084788728|0.3451204084788728|0.3451204084788728|0.3451204084788728|0.4267743445166799|0.3451204084788728|0.3451204084788728|0.5188042397016538|0.25533776726058804
7|8|0.172462981794165|0.10411649822668419|0.14768898035080666|0.2978508436834367|0.13974730667954546|0.2978508436834367|0.10411649822668419|0.10411649822668419|-0.15810353700389118
8|0|0.0|0.0|0.0|0.0|0.0|0.5678316047336875|0.0|0.0|-0.5678316047336875
8|1|0.0|0.2773697190489522|0.0|0.34445409402892|0.16378701121972059|0.09928900858396054|0.16378701121972059|0.27313581893384625|-0.15652032488411624
8|2|0.0|0.15391425746645895|0.0|0.0|0.1922795995528388|0.0|0.0|0.08340768483576261|0.1922795995528388
8|3|0.0|1.353111985930071|0.0|0.0|1.6580722731982431|0.0|0.0|1.6580722731982431|1.6580722731982431
8|4|0.15370963900146734|0.16996619891747752|0.15370963900146734|0.1544158094923589|0.3616012452688992|0.13084340739216604|0.07260959220670761|0.3149418532472951|0.13410740165685478
8|5|0.09105908013049943|0.12997325003730503|0.09105908013049943|0.22546695475265094|0.09944180350787071|0.0515889144317557|0.09894487979986648|0.08777695550246971|-0.15581776399829175
8|6|0.036310401770102065|0.12313461787106667|0.036310401770102065|0.25786706550309557|0.09074911830759731|0.4105609695334162|0.09399747083514655|0.09074911830759731|-0.44294646909688556
8|7|0.829462384307695|0.3501650809423478|0.47929730336534726|0.8610577968631892|0.5359785579097671|0.5826945212840084|0.45356229886100896|0.5359785579097671|-0.4284764568720834
8|8|0.47749783764865605|0.47749783764865605|0.0|0.0|0.47749783764865605|0.37894654084970386|0.6317092764926663|0.47749783764865605|-0.055660142045058016
8|9|0.0|1.2597738227237645|0.0|0.721058313581691|1.9785461265455453|0.0|0.5387155091420736|0.721058313581691|1.9785461265455453
8|10|0.0|0.09327601949805707|0.0|0.09327601949805707|0.13977289218917857|0.41436385719817237|0.507105113742317|0.0|-0.36786698450705085
8|11|0.18155200885051034|0.6756761639636416|0.18155200885051034|0.355079505894984|1.1294217555016282|0.604134271620179|0.2680151092686337|0.7217607008066201|0.35175998683697557
9|0|0.07261086953324504|0.1093790178503274|0.0|0.13119685751175741|0.2804904788876031|0.07261086953324504|0.0|0.0585859879785124|0.15708657948254307
9|1|0.17776364290614505|0.0|0.12495573779105777|0.1560952366017588|0.008907702113215319|0.19186326353141706|0.01409962062527198|0.0|-0.18295556141820174
9|2|0.0|0.0|0.0|0.36068591947726564|0.09331878404320813|0.0|0.0|0.16419839056928434|-0.10316874486477322
9|3|0.14433035238246802|0.0|1.8406561796665806|0.21772513780055694|0.0|0.21772513780055694|0.0|0.0|-2.0583813174671377
9|4|0.0|0.1702517638201777|0.0|0.0|0.1702517638201777|0.1702517638201777|0.0|0.1702517638201777|0.1702517638201777
9|5|0.0|0.09987164643027654|0.0|0.0|0.09987164643027654|0.41595944861931045|0.09987164643027654|0.09987164643027654|-0.3160878021890339
9|6|0.0|0.2595306794959781|0.0|0.0|0.3575154027413467|0.17872021545112898|0.2595306794959781|0.2595306794959781|0.1787951872902177
9|7|0.0|0.1702517638201777|0.0|0.0|0.3964112249901884|0.2215654669685597|0.2215654669685597|0.3264221369577823|0.17484575802162872
9|8|0.11785366664832042|0.0|0.03328453495592688|0.11785366664832042|0.027217978679269023|0.2040180149138714|0.08616434826555097|0.0|-0.17680003623460236
9|9|0.0|0.105348440153979|0.0|0.09690462928476601|0.3528531422398138|0.0|0.0|0.3528531422398138|0.2559485129550478
9|10|0.16983117952002505|0.09660823948540116|0.1712990745782627|0.1349090549797345|0.25344739385786735|0.13539817373755364|0.07763302070693562|0.2058434797305628|0.03578064800456313
9|11|0.032514053246862275|0.051860340289801576|0.045370607920460125|0.10871939168232893|0.051860340289801576|0.0778846611673224|0.02102560977479505|0.051860340289801576|-0.026024320877520823
9|12|0.0|0.0|0.0|0.0|0.457440430902258|0.3101916537559836|0.3101916537559836|0.457440430902258|0.14724877714627438
9|13|0.0|0.0|0.0|0.36068591947726564|0.09331878404320813|0.0|0.0|0.16419839056928434|-0.10316874486477322
10|0|0.23878532389122034|0.08118582321513827|0.22170548944760343|0.14017016915389555|0.20377580029894274|0.13258537497936052|0.1027250673284778|0.14902556621876803|-0.21168511703992826
10|1|0.37611744387859164|0.25637908651705926|0.194619207263397|0.29653447093714896|0.6811081751390207|0.27420218020483966|0.25637908651705926|0.07958297294144269|0.5660719408170664
10|2|0.6252757340644595|0.10839530414670992|0.6252757340644595|0.6252757340644595|0.5300385105147505|0.8930451142607024|0.0|0.0964572939279108|-0.363006603745952
10|3|1.106409408173009|0.33572669232289726|1.106409408173009|1.2524443182391638|0.18969178225674235|0.11078273348427985|0.11078273348427985|0.0|-1.0275003594005465
10|5|0.1528893050314217|0.38264109303409266|0.0|0.14433035238246802|0.38264109303409266|0.14433035238246802|0.0|0.38264109303409266|0.08542143562020296
10|6|0.01643810133436198|0.07795879204186154|0.01643810133436198|0.05484262884887|0.10714399702820139|0.08343339501784199|0.05348131961310062|0.048992076921030095|0.04547394650411382
10|7|0.15225126775246065|0.0|0.09214525858925268|0.0|0.03014914561395956|0.2199633420936972|0.0|0.10906119202849751|-0.32514953079295345
10|8|0.0|0.1775495936538249|0.0|0.0|0.1775495936538249|0.0|0.1775495936538249|0.1775495936538249|0.1775495936538249
10|9|0.019019734260529643|0.11821090962834786|0.019019734260529643|0.019019734260529643|0.1176392689143381|0.08498298746044063|0.10208613824047008|0.107061362812874|0.04111838580319766
10|10|0.02246267724329392|0.05439014207621032|0.02246267724329392|0.11318148466019265|0.024589675477725854|0.4609933847310635|0.13032553957496062|0.0205412073392252|-0.41586250191411245
11|0|0.0|0.0|0.0|0.0|0.3768643201744945|0.0|0.0|0.1903140846905758|0.5671784048650703
11|1|0.1702798124422208|0.05048120347965846|0.06282688249200413|0.05048120347965846|0.0|0.0|0.0|0.0|-0.2331066949342249
11|2|0.03686902333579594|0.0733392213379227|0.03686902333579594|1.1150145450126616|0.0733392213379227|1.1746140002569923|0.0|0.0733392213379227|-1.1012747789190693
11|3|0.04850644623346372|0.10208853923609676|0.02395776723320569|0.07629217968813268|0.11732651457912965|0.03346887472945999|0.07375374569208457|0.10742824203271209|0.06417487966396387
11|4|0.06385492966583278|0.07822563796207467|0.0|0.0|0.3701525348872438|0.0330963361946535|0.07822563796207467|0.36011490280586905|0.3117976759651533
11|5|0.04589152065967435|0.04310567410094071|0.02740583723856893|0.06780233881682307|0.03490879286264474|0.08250163248038274|0.03045117056294931|0.04467171036536539|-0.06075175420431784
11|6|0.05197698353919681|0.06669755775849943|0.06386747644747054|0.01576635866333379|0.12402988670642859|0.04283854741586854|0.0|0.12402988670642859|-0.003120403369439726
11|7|0.31502177901947065|0.0814056128462565|0.24014092911760598|0.11119125167196671|0.1507147690435683|0.16988768486714076|0.0|0.1507147690435683|-0.22300344317107637
12|0|0.05799026173192702|0.1529266943500629|0.0|0.1690700883116881|0.11398405166575494|0.20952576847208002|0.11398405166575494|0.11398405166575494|-0.09554171680632506
12|1|0.0|0.0|0.0|0.0|0.0653231488302457|0.11914681030075265|0.0|0.0|-0.05382366147050695
12|2|0.5598390328328641|0.0|0.5598390328328641|0.5598390328328641|0.0|0.9771407912683568|1.1958189495287577|0.0|-2.053655258583275
12|3|0.0425699531105552|0.0|0.0|0.0|0.16415654060433407|0.0|0.0|0.12089709639283806|0.12158658749377889
12|4|0.0319531535576898|0.0|0.0319531535576898|0.29492932591859294|0.046720199748415736|0.29492932591859294|0.0|0.0|-0.2482091261701772
12|5|0.07140895696870102|0.1380466007280029|0.07140895696870102|0.27008420924092597|0.2903807795693147|0.20498866704257887|0.07295105852965579|0.1357757850018518|0.08539211252673584
12|6|0.14467300983372117|0.055284930472723794|0.0|0.0|0.0|0.04220294608924943|0.04220294608924943|0.0|-0.2421608863956944
12|7|0.35302530565414725|0.4935207752443713|0.35302530565414725|0.35302530565414725|1.1940021694380418|0.35302530565414725|0.0|1.1940021694380418|0.8409768637838946
13|0|0.0|0.1089143883100614|0.0|0.46960030778732703|0.15557378033166547|0.46960030778732703|0.1089143883100614|0.1089143883100614|-0.31402652745566156
13|1|0.13995420579951026|0.273116401039879|0.13995420579951026|0.26302626932635875|0.13316219524036874|0.1943854902496495|0.273116401039879|0.13316219524036874|-0.12986407408599
13|2|0.04359415686048918|0.09561664205546881|0.04359415686048918|0.1996616124454281|0.14376826636096962|0.16592988078306245|0.04359415686048918|0.14376826636096962|-0.17822907000703175
13|3|0.305830182842481|0.08825243024148333|0.48255040434087276|0.5590079500514931|0.12324697425768638|0.9121261766895119|0.0|0.08825243024148333|-0.5357014352228135
13|4|0.140969795107455|0.0|0.140969795107455|0.140969795107455|0.0|0.140969795107455|0.0|0.0|-0.140969795107455
13|5|0.0|0.0|0.0|0.0|0.0|0.5639848250108793|0.5639848250108793|0.0|-0.5639848250108793
13|6|0.16237273284939566|0.1874751615312397|0.16237273284939566|0.26382726023080805|0.1874751615312397|0.38366409884132385|0.2481533230047869|0.1874751615312397|-0.3585616701594798
13|7|0.0|0.0|0.0|0.18684465006854525|0.0622815500228484|0.33608827362001553|0.0|0.0622815500228484|-0.2738067235971671
13|8|0.3236784443538987|0.0|0.3236784443538987|0.3236784443538987|0.07838777859629485|0.7161839211641624|0.0|0.0|-0.09968355037045713
13|9|0.15838798976264545|0.0|0.1065230829531847|0.11149088070786672|0.03499454401620305|0.21382791579452087|0.0|0.058700038473415886|-0.16703044235968065
13|10|1.042152787401621|0.08436332489054703|1.017165527699604|0.13914015956087245|0.9788529249653497|0.1123579936278382|0.9623886930292789|0.9676546708801647|-0.06329986243627124
13|11|0.3563307552355106|0.40564893514511374|0.10565650350392851|0.24711031183117324|0.40564893514511374|0.25335398619601324|0.24418074523807556|0.27461502470743265|0.15229494894910045
14|0|0.029843614853041|0.33623799558585254|0.0|0.3091293923998166|0.35282352104272763|0.1475107139381025|0.190896749715034|0.31300516898441877|0.20531280710462513
14|1|0.10353612254366185|0.264458642175478|0.2863203701233815|0.27169630760535257|0.2363203701233815|0.27169630760535257|0.2363203701233815|0.264458642175478|-0.37908270469350686
14|2|0.0373226021888576|0.09600586810300027|0.0373226021888576|0.08416089051079866|0.13515184873263364|0.0373226021888576|0.09600586810300027|0.19139315568023968|0.15407055349138207
14|3|0.06144837222632658|0.06809448593831777|0.1266916732757155|0.06144837222632658|0.183582049557066|0.15518388380567|0.0|0.1949220852311694|0.04258938631442825
14|4|0.09789583670006799|0.31392258970154874|0.06928056940915932|0.2643318491893646|0.22210739281069775|0.126980264528811|0.18479698501147493|0.20814909440764673|0.08986397038714988
14|6|0.0|0.2442168385387695|0.0|0.0|0.3332938596709227|0.0|0.0|0.2442168385387695|0.3332938596709227
14|7|0.30210143983225096|0.013279223495899344|0.23496833612660767|0.23362653353102714|0.0114510293501019|0.2181807577059695|0.0|0.0|-0.3039296339780484
14|8|0.0|0.44199442227835606|0.12284025841479046|0.0|0.5476075578393249|0.0|0.12284025841479046|0.5330938066086254|0.5562541724076341
14|9|0.08808002659266798|0.0|0.08808002659266798|0.08808002659266798|0.5152963207545855|0.14453417558863918|0.13369644626266555|0.0|0.4805176304105616
14|10|0.0|0.1681601850616907|0.0|0.0|0.1681601850616907|0.0|0.0|0.0|0.1681601850616907
14|11|0.0|0.4885148497395715|0.0|0.0|1.0874590305697138|0.3101916537559836|0.798706503495555|1.0874590305697138|0.7772673768137301
14|12|1.1982432584133682|0.0|1.1982432584133682|1.1982432584133682|0.0|1.1982432584133682|0.0|0.0|-1.1982432584133682
15|0|0.0|0.07935205757526236|0.022061512615407|0.029630271607625627|0.049721785967636725|0.022061512615407|0.049721785967636725|0.049721785967636725|0.005598760736822722
15|1|0.0|0.06494865857211062|0.0|0.0|0.08310389607228816|0.00968417685513824|0.010824776428685099|0.08310389607228816|0.07341971921714992
15|2|0.0|0.0|0.10695431800538255|0.0|0.0|0.720686507407246|0.0|0.0|0.6137321894018635
15|3|0.0|0.0|0.3165262654329646|0.0|0.12493629851008367|0.11757064829672234|0.0|0.278444025591596|-0.4626683423011155
15|4|0.11982432584133683|0.49926549428811395|0.11982432584133683|0.3242731999339537|0.2948166201954971|0.42427319993395374|0.2948166201954971|0.2948166201954971|-0.12945657973845665
15|5|0.0|0.46174277239937694|0.0|0.0|0.6794866018335292|0.21040011969507164|0.46174277239937694|0.46174277239937694|0.46908648213845766
15|6|0.05780718043048963|0.1291644735526637|0.05780718043048963|0.09429156005214907|0.31468894276257087|0.09429156005214907|0.07822434918238085|0.31468894276257087|0.16259020227993218
15|7|0.2070722450873237|0.2070722450873237|0.2070722450873237|0.2070722450873237|0.42571076747997016|0.2070722450873237|0.2070722450873237|0.9885802390399242|0.7815079939526005
15|8|0.07988288389422454|0.1790923482617643|0.07988288389422454|0.3040964639764788|0.1790923482617643|0.7248544575223979|0.0|0.1790923482617643|-0.5457621092606336
15|9|0.0354199363576805|0.0|0.0|0.0354199363576805|0.07592188864638222|0.0354199363576805|0.0|0.05455594363948478|0.04050195228870172
15|10|0.0|0.18070761434481825|0.0|0.0|0.18070761434481825|0.0|0.18070761434481825|0.18070761434481825|0.18070761434481825
16|0|0.07797908948831951|0.1014730975285406|0.03399538991538645|0.05463475075882966|0.11018285070590669|0.08829876991004112|0.05562906845575842|0.06556358811843838|0.05192332026324339
16|1|0.3644393428120028|0.3564680261783133|0.3482734295481368|0.3585929122499702|0.13399393407212917|0.4907809966332524|0.403567638955536|0.0334967820255973|-0.41410990852883955
16|2|0.10357517843507737|0.14936560235449767|0.05650463661544806|0.1544626870346499|0.28415940152802055|0.1544626870346499|0.14936560235449767|0.17284126788504078|0.15317238002391376
16|3|0.0|1.0525159290890598|0.0|0.0|0.5359899498462647|0.0|0.19727732628202777|0.19727732628202777|-0.3192486529607672
16|4|0.0|0.0|0.15673482736158958|0.16616749779974513|0.0445385105660766|0.2502569339612551|0.16616749779974513|0.0|-0.21515109383333403
16|5|0.2748903109913464|0.5302083016315806|0.0|0.18812447458568074|0.5806319390879588|0.21844159686934309|0.5302083016315806|0.04700094192049187|0.2763546258152639
16|6|0.09054012017816955|0.17994091181252758|0.09054012017816955|0.2600568141583021|0.2071588904917966|0.20522117246448307|0.14562052227417294|0.09078488058035389|-0.05289792366650551
16|7|0.139312946939593|0.08282889803492947|0.139312946939593|0.139312946939593|0.1220227873330769|0.17505699002981878|0.08282889803492947|0.08282889803492947|-0.053034202696741896
16|8|0.059567825889729045|0.20452003006562872|0.02649700911594769|0.06686278315360081|0.23143891007809264|0.22397313289011894|0.10404401523382666|0.08153004668919236|0.06701627019588022
17|0|0.10819942915761055|0.23349400325254546|0.06997710289975513|0.18119974126451016|0.10672554643817453|0.2187785270223159|0.09768155990184835|0.062024846540447834|-0.07732424831234101
17|1|0.14851773154946232|0.0|0.15574288443344472|0.0|0.12498304596530814|0.0|0.12157203318667768|0.053302948875222|-0.13214663940919105
17|2|0.061155722012568685|0.7039486223877472|0.07876641646502597|0.07876641646502597|0.7583523157645246|0.0|0.15415237772608395|0.09873082458012628|0.6184301772869297
17|3|0.03405035276403554|0.23963546756102624|0.07683207996618856|0.07984253545503339|0.23443971082825393|0.10684245290269392|0.22781948035887023|0.1984141049541583|0.17418011820930093
17|4|0.22933395754713257|0.0|0.0|0.0|0.08165393603780713|0.22386543532720538|0.0|0.0|-0.3715454568365308
17|5|0.10326623807416245|0.0|0.14713673360737223|0.16856282694504676|0.03882771535457915|0.0|0.10326623807416245|0.03882771535457915|-0.1736056071236774
17|6|0.4501570545376602|0.4501570545376602|0.4501570545376602|0.4501570545376602|0.49275910812260304|0.4501570545376602|0.4501570545376602|0.4501570545376602|0.04260205358494285
17|7|0.45761271804247317|0.0|0.17116378455958656|0.6871401213461877|0.0|0.17116378455958656|0.0|0.0|-0.22808531473875868
17|8|0.0|0.2726529800712438|0.0|0.4553257114397311|0.2726529800712438|0.3454053222532044|0.0|0.2726529800712438|-0.2628344996251555
17|9|0.02879827039632235|0.15865734706751108|0.03247029288212059|0.047954749296072186|0.15865734706751108|0.19496299952880822|0.02921261222929345|0.17966595749672543|0.16002957572192622
17|10|0.06087411397243128|0.17379753680051138|0.0|0.06087411397243128|0.17379753680051138|0.06731785636024606|0.19131139566985825|0.05459567040657354|0.05935951857126221
17|11|0.0|0.0|0.0|0.0|0.24233226104058747|0.24568585155964173|0.14771031131237314|0.24233226104058747|-0.0033535905190542614
17|12|1.183269971927564|1.183269971927564|1.183269971927564|1.183269971927564|1.183269971927564|1.183269971927564|1.183269971927564|1.183269971927564|0.0
17|13|0.0|0.16400049757069093|0.0|0.0757218052194877|0.08827869235120323|0.08827869235120323|0.0|0.2195560531262465|0.2195560531262465
17|14|0.03644132187397648|0.02905816116858826|0.03644132187397648|0.03644132187397648|0.09655330910217061|0.0809337889959761|0.0|0.05726958341280071|0.015619520106194523
17|15|0.3526129627425015|0.29852482571154476|0.0|0.20254221376720957|0.4272109680295785|0.30466805116785467|0.29852482571154476|0.4272109680295785|0.12254291686172378
17|16|0.06217094513989541|0.06734973032560654|0.0|0.05769419130784575|0.10140613329473762|0.02127921861221315|0.03820089717873392|0.07753804728686163|-0.010589388618344062
17|17|0.03860740080763092|0.01168279280529238|0.0136201411056142|0.03407737840763538|0.39193889298147433|0.036014726707957204|0.0|0.0|0.3309369065715003
17|18|0.1325081953894827|0.0|0.0|0.0|0.14322446674144332|0.6269393094463583|0.0|0.14322446674144332|-0.6162230380943977
17|19|0.16692749846343044|0.07514573614740985|0.06810070552807108|0.1548132569412169|0.15199772030126824|0.1637863309562785|0.08291844193550278|0.11913186049921853|-0.07930871640454784
18|0|0.0|0.0|0.0|0.0|1.4622739806377574|0.0|0.0|1.4622739806377574|1.4622739806377574
18|1|0.8861221852315422|1.2989731714422124|0.0|0.0|1.2989731714422124|0.0|1.2989731714422124|1.2989731714422124|0.4128509862106702
18|2|0.0|0.9052360110564441|0.0|0.0|1.067190472088034|0.0|0.11836639576921663|0.2803208568008066|1.067190472088034
18|3|0.4426141585990655|0.0|0.0|0.4426141585990655|0.29200124842759845|0.979022557371786|0.0|0.0|-0.6870213089441876
18|4|0.0|0.13684667611896212|0.0|0.05380233528753075|0.06218957108510038|0.32808039091534674|0.0|0.14523391191653173|-0.18284647899881498
18|5|3.2836590921768813|0.0|0.0|3.2836590921768813|2.08896282948251|0.0|5.372621921659391|0.0|-0.255495647119717
18|6|0.0|0.0|0.5304871079930725|0.5304871079930725|0.0|0.5304871079930725|0.0|0.0|-0.5304871079930725
18|7|0.0|0.08809857542257891|0.18024383401183158|0.0|0.24982234378247958|0.19805848570069678|0.08809857542257891|0.18924325709984938|0.06076328116980058
18|8|0.0|0.0|0.0|0.8416004787802865|0.0|0.8416004787802865|0.0|0.0|-0.8416004787802865
