term_str|PC0|PC1|PC2|PC3|PC4|PC5|PC6|PC7|PC8|PC9
attention|0.005275083576881681|-0.01238854001465746|0.004217729497010765|0.008353173036814198|-0.01011564151143737|0.003896283388067721|0.004130617967597444|0.0031317627540198264|0.0005198270518759372|0.0045874424232640945
attitude|-0.001625141864325417|-0.006314092371590455|0.00781658598450378|0.007283079229453433|0.008844660210772726|-0.006581875262592042|-0.0032967669720206207|-0.0038756097614048484|0.0008946121269099604|-0.005782266332878408
attraction|0.0009870028680901643|-0.002593140852856994|0.004560177012646176|-0.01867565937422713|-0.01474714379500822|-0.03615988355181015|0.0003020789847110049|0.02110749695074445|-0.007769807715374753|0.03128252548939234
avenue|0.009405842973851075|0.0035258350812088658|-0.004773399115630606|-3.900682458102156e-05|0.008203343819931392|-0.003276423442877826|-0.003780007851108125|0.008748964440185551|0.002384926429918362|-0.007780529568770711
awake|-0.03290633400471507|-0.0068535629913916395|0.030522722789369648|-0.04914288189433447|0.006323379889036369|0.015261067244868148|0.002363238905217999|0.03490760977078185|-0.012008199397091714|-0.03307280537595335
awesome|0.007225985996046052|-0.01240824355296398|0.02474830280098683|-0.03271798923791841|-0.01229173986490448|-0.03521797950752683|0.018687292458619734|0.02823107470423936|-0.011234091510428102|0.03108261117870896
axe|-0.01807526704476187|0.00020789083913140785|0.012471039077276789|0.005847501989949153|0.007516406214772919|0.013003094974571807|0.013544822093043536|-0.0014900806277713225|0.0039612891197326255|0.004433788203216635
axis|0.006249483042783921|-0.024823498211878042|-0.030189176144616123|0.0052857145354550305|-0.011649227245641363|0.017523791152350775|-0.0037198003329252816|0.0060641073725449775|0.020987978126196877|-0.005184377331397127
babe|-0.035358510983229834|0.08881280853471359|-0.02333046856999415|0.006768692629865137|0.012471936698744182|-0.00645058899280131|-0.019697896292896935|-0.010331633698375576|0.058468810629759685|-0.011107214338229796
babies|0.05267789645457187|0.03614439636422418|0.027567205451332295|-0.019263871834238402|0.12976875554950187|0.02597678974970387|0.025223495696772548|-0.0176573068716402|-0.023452741347014923|0.021759121431686814
baby|-0.09405915657553088|0.06869310254666977|-0.03490265149990649|-0.08496713575338602|-0.0108413311931745|-0.11070962407937686|0.015317546069461115|-0.03184571084264557|-0.011279168870064799|-0.033930647346245374
babys|0.0009366572509894889|0.01337317762667825|-0.0009197672405631375|-0.008547681314830788|0.0037697806422797723|0.012066579119147715|-0.012807393417577449|-0.012853147323176868|0.023057736874437317|0.009896221314764326
backbone|-0.015031656739003372|-0.0018359336544222903|0.02110628809807142|-0.028859243725999417|-0.019437095763301826|0.029045213204803577|-0.0033473322745471478|0.004445656439602462|0.009539339426648051|-0.009244439286595255
background|-0.0024718017263626957|-0.0061312998092768675|0.011018271849740486|0.011760121315670525|-0.004142654128029198|-0.0009954942119083008|0.010901769026707682|-0.0025705583806102973|-0.00754201272555808|-0.0035937392583423964
backs|0.0007659373663321372|-0.025440517546455765|0.008508571738869899|0.013676432217141064|0.025168394991558943|0.006434298129945545|-0.0010793173257157408|-0.011724542346690564|0.02049563993027738|-0.0010194525945031053
backseat|-0.007539645335761886|-0.005914453697283456|-0.004816730097378764|-0.009887151428337218|-0.0020549119943024325|-0.002816444287817533|-0.002101674406314779|-0.009288647470265865|-0.006069248245636783|0.0016395520497178321
backwards|-0.006294786337079299|0.007497320378726786|0.013674339573879181|-0.0022555432888940003|-0.03264506688265699|0.011736189473665578|-0.0015369333648409312|0.02422536933174909|-0.00045734956591940955|-0.0339267874775388
backyard|0.005707197698669715|-0.0033438297022893512|-0.019567367972287576|0.011983298684952702|-0.015059642953924347|0.010417240004014864|-0.0029956352871967074|0.011402291002446902|0.015744803216599514|0.007201515687936916
badge|0.005060302164423402|-0.00039999055526852514|-0.0016825450168800893|0.002322808563941768|0.0001284520651885434|-0.0038422670357289024|-0.0014265947055579426|-0.009849379167566232|-0.008218943849156737|-0.003500408092860063
bag|0.003209296054442864|-0.001434022747298205|-0.00016836234333532187|0.0010289524118902841|-0.006571455840903878|-0.0009113322085805609|0.012964139227743855|0.0037410805559870536|-0.006075591375884051|0.0010352963302665335
bags|-0.004445094334468248|0.0026026001757430053|0.007066216180447397|0.0042145258949333395|-0.005334049954008922|0.009125174074922693|0.0018256817555297395|0.00912409569051608|-0.0100286533397788|-0.0016384036106580034
bait|-0.01651462442671434|-0.00576609982366528|0.022463451891214393|0.030036465866766993|0.0021789395134950767|-0.0005414169112079458|0.00512019666627149|-0.021782144294085773|-0.013209488684495061|-0.00734364175176984
balance|-0.00863948577013766|-0.0011465707634562398|0.009174654386364514|-0.005577809251656333|-0.003268669066616998|-0.0027368928306313826|0.000943407861061279|0.0022172395067536297|0.006693624577437089|0.004684622843115159
balcony|0.005733660741701885|0.0012325242509951104|-0.0035382638018225145|-0.005336217738929205|0.0027295709397796206|-0.00675267004238563|-0.00038212607972683103|-0.013269839904383504|-0.01600849937363861|-0.007842387155566332
ball|-0.022990837788907384|0.001517436664217646|0.03216126272726197|0.03261973735847776|0.007301219512821862|0.011209206754971154|-0.004962829928584655|0.03484362578643344|-0.050653174296102194|-0.0466650116244161
balloon|-0.001798531865570169|-0.043262396843017255|0.016830116843539484|-0.07288195270458327|-0.02624978086225062|-0.10371616053287264|-0.0030598223131816354|0.002284728594743766|0.0017714995711481905|0.046516954638848536
balls|-0.00979557390811167|0.0035253465303957607|0.009144207989089452|0.009120601470552736|-0.004583787323227204|0.003938441077201711|-0.015428988680471867|0.007383970636428925|0.010013178399558308|-0.006965530877795535
band|0.0032235096177171954|0.008917290433439463|-0.004881367536745881|0.011660626907438427|-0.015181095798564553|-0.02465190166874162|-0.000671262019280229|-0.06105642295612973|-0.046791293058056696|0.0015415037857792074
bands|0.005829062109348626|-0.03996906490903842|-0.037443186433919855|0.024801910472465983|-0.03670105118058627|0.0014118089560348054|0.03479399942665477|-0.05356849139536615|-0.048680278042378566|0.06637815990071734
bang|-0.0007451453238967707|-0.00050080745470863|-0.00469061407446985|-0.0009035270699475467|0.010146457972077548|0.0035507071715547905|0.012138144251099886|0.009778957732035631|0.003508788186554987|-0.009078418562905905
bank|0.005775292640049128|0.008805176911287215|-0.006921205056382923|-0.00401007039261467|-0.004267370922876525|-0.0020856475747432295|-0.0013752157940020038|0.005151707312005697|0.009188331619915316|-0.012439043765146603
banks|-0.006572576861208171|-0.009751358245947719|-0.0048847662594727875|0.0010271636709527068|0.0029840680301654594|0.009241503267165607|0.011045966587849195|0.00733969257330296|0.0005103770328792221|0.0167986713706559
bar|-0.026095711323720412|0.03609618142133315|0.004387464105216445|0.00892878619762109|-0.0025700643121639387|0.013297442051015223|-0.021752107671940746|0.00539282301622753|0.02339462222607501|-0.00288454713623903
bark|-0.00706918106333261|-0.0043563933197869695|0.004059210093841486|0.016799380100094925|-0.005993117362159576|0.007556130867855681|0.014021105605277962|0.004059649633719071|-0.01576397921062722|0.00034579382923223025
barking|-0.007548310636996659|-0.0007162369574033408|-0.010652165711399241|-0.0026670267782514267|0.0009502630234788869|0.00023964835835580902|0.000419068506800191|0.006475922374906692|0.0007974964051895575|0.0066798666913228995
bars|0.003959836512917074|0.0037014683206897728|0.013946349822437804|0.007706286747062173|0.006539834316573883|0.00379190758719252|0.02036290471006115|-0.003277268706846122|0.020157886275834085|0.006360749866015308
base|0.008910130362574419|-0.0015416252906974726|-0.010022569332689581|0.0034619217378660883|0.0001233626068845575|-0.013912215455794645|0.013338655122725702|-0.00048587751352734566|-0.003386373295304893|-0.01730450627052093
basement|0.0050314635818304665|0.007289146117422026|0.0032084733533345377|-0.022301733411600178|-0.0016228976565271606|-0.02341627137937741|0.011481992566873326|0.016948486978000082|0.0033016822282107196|0.007188764104474282
bass|-0.00710945380957576|-0.0035780678333534872|0.011600676767940252|0.013285578309359237|0.008946023812788188|0.0003548995866398703|0.021821902770762715|-0.0021263634448181194|-0.00020571177585346906|0.005217933085678706
bath|-0.007026939933998017|-0.010503053680968192|-0.0034602659242807393|0.004200944579948346|0.010990224005365017|0.006329305806317581|0.007512246621610599|0.005190770047706111|0.018618721020438777|-0.0037224316492050153
bathing|0.005756844043096892|-0.00017128052216995154|0.015462085124169116|-0.020822439821712602|-0.011226037751322047|-0.00099008223742492|-0.0005001591275675395|0.004692781426882755|-0.001251760312242841|0.008188076532833754
bathroom|-8.579490277950462e-06|-0.007319633423683431|-0.00027006225994005153|0.021972804474815033|-0.012371471056977725|-3.425457945950219e-05|0.00944511821614329|0.01023328340969543|-0.006867035920779923|-0.00716049779007728
battle|0.012269442266155749|-0.02991582824096835|-0.036103870577285806|0.00224370411038621|-0.014450283187636862|0.016996531004048538|-0.0007487048246472786|0.01966183843530101|0.022651071032327517|-0.025242386646522716
bay|0.007581974909376239|-0.0036248334213727666|-0.024883897817119086|-0.009212627524722242|-0.0029498834583589896|-0.008060482325345644|4.432071619975102e-06|0.0018194490594213991|0.01201545239056374|-0.004926323113415183
beach|0.002093910502597416|0.00023791249289019964|0.002936309151179343|0.01663843906519133|0.013017751517617112|0.007903073242605469|-0.001182615857134089|-0.016294015575606047|0.0002131619008452091|0.012068765312330691
beak|-0.015146812867146742|-0.011097201531531662|-0.012756821133795575|-0.0015762189522837973|0.005648158098214067|0.0024902620447768576|-0.006501883687425147|-0.0018729319977606983|0.0009028786275430687|0.012355372596701695
beast|0.009200191427645058|-0.019576048086795857|0.034308652936398336|-0.057665562577856815|-0.014172792760036811|0.03569917774218558|0.010531180316787046|-0.028131152754373393|0.06352919634857539|-0.022927583124531227
beat|0.006860182206391907|0.04293498194531613|0.01514100458046268|-0.006609018330728583|-0.02761684240263365|-0.03748772441546547|0.005657760691543558|0.010437505663822434|-0.04490234886986488|-0.010212580179776306
beats|-0.0012668042083604997|-0.01341319278150073|-0.015583737597627795|-0.0044594616729444255|-0.018889118451350294|-0.010602909728258517|0.004306576172958371|0.009716153829115242|-0.020721696405443052|0.02859287126775828
beauty|-0.03468587101728638|0.00621883628514326|0.005267254397378746|-0.02315490414367276|0.011852174235893928|-0.0022577392106319545|-0.007535685851880672|-0.027104371051409587|-0.02051766441136341|0.011826136420164583
beckoning|-0.005476267177912476|4.7692112817328095e-05|-0.019743771894655565|-0.0034388464474364817|5.090472367591417e-05|0.004646123486883777|0.007480720448655768|0.007196876008814064|0.007009501468828255|0.002640661821219718
bed|-0.049912255737220565|0.01839308545397348|-0.009554795891421053|-0.023837904349802326|0.00301575696835566|0.023799878781460643|-0.034143992156943276|-0.0006219890947360973|0.017302343436143276|0.0053661474484540984
bedroom|-0.026923420461092595|-0.0119853470143968|-0.007997694970754286|-0.014094957224452701|0.003028264910493828|-0.0025234672274284716|-0.0003602446718695164|-0.004785661253794947|0.0002625061991056426|0.01270400463926908
beds|-0.00621914470780062|-0.0017871740531763098|0.01528752632786022|-0.06164683120110422|-0.006917577597869433|-0.04093100708775128|0.012146271476533075|0.038928327547612496|-0.012542545348974882|0.02043596454376886
beer|-0.02007395462145116|0.02466380227869135|-0.01253886247094813|-0.0037706778678952943|0.008051138936408365|0.002906256777544814|0.03365312620196192|0.016160810151989096|-0.005660744316959526|-0.003018675572368479
bees|0.004366386385076536|0.003082099988961719|-0.0016653994073146652|-0.01725981239231206|0.0019614171868923957|0.013805555840071815|-0.005093234588676564|0.0014815147855735348|0.0015693435670742486|-0.011297696528650498
beginners|0.0033242384426616562|-0.004335410955628612|0.015239677159571753|-0.030864656692037862|-0.01731247730026871|-0.04311735073213248|0.007678425031641025|0.03178303730846812|-0.008180785067896526|0.02316362636490679
beginning|-0.017143571335581278|-0.04441740213649759|-0.01629858402033025|-0.012194679246335754|0.04623131394662784|0.01641559639541|-0.0009408404362618887|0.019447738806439564|-0.014593308973039214|0.008751200368631726
beginnings|0.003586317711797866|-0.0048614700558484904|0.013889355056365385|0.011925083852661781|0.018716696787970392|-0.004908403124686721|0.004500035914874492|-0.005422979037784874|0.0002533695113150267|-0.013008220104065603
behavior|0.007478942698269066|0.0037815081784518725|-0.009303289567591189|0.0010841299553432271|0.004285284866042913|0.0030812534172415043|0.004811491612833379|0.006799495578788509|0.0038042150558358755|0.0024755215689366296
beings|-0.011568786757790885|0.000690417127222283|0.008793517548092536|-0.0022305068955629794|-0.0138437206563519|0.008578899976063337|-0.0034132659283252305|0.007563394649724813|-0.006558310425696813|-0.0033014154971626724
beliefs|0.004126027038330437|-0.00400376600443912|-0.0006061695520579414|0.007027395572372032|-0.006690289429313909|-0.0006526209798663606|0.0019825230556533005|0.0019219200061165453|-0.004230457288843201|-0.002900883552072252
believer|-0.01892381215048919|-0.017346642435157232|-0.01204405445882694|0.036814644433002905|-0.021522520012044914|0.016779247007119556|0.03855106828189558|-0.004306753087025071|-0.04586162896915329|0.012584894294265889
believers|-0.004802542844746492|-0.0036054640694137188|0.00931939231307181|0.0035257335699652856|0.005972770934925622|-0.009764810180011279|-0.008682709110887938|-0.006136706060562657|-0.01371459847878612|8.93384186602187e-05
believing|-0.019383691516258288|-0.023149997001804867|0.012517155433387816|0.011696735451385854|0.022377400976335542|0.003051900643149373|-0.011775879887448663|-0.021487586800127315|-0.009830208054969978|0.013639278087378005
bell|-0.01204487308053153|-0.013580751252019239|0.003508610666197059|-0.013696915156908044|0.0044814604968794235|0.029449547697831067|-0.009113517472719532|-0.0068341702246641125|0.0060492147543015976|0.0013539228701236773
belly|-0.018042065585886023|-0.009409536734638636|-0.0006675525306544815|0.01333678410877448|-0.002232293337446116|0.002275074246219281|-0.016789759727151656|0.0010576376146437852|-0.0005412531509761382|0.007398564376398842
bend|-0.039523102995210696|-0.018235624997288858|-0.024829597258955616|-0.002064132682450174|0.003156421833943833|0.013089701512427838|-0.009844181317497456|-0.00019227792173444423|-0.009524269978449273|-0.0034272263056279824
bet|-0.001152875012787792|-0.008930280420350205|0.03377724098781977|0.005861820957511613|0.004173944819989471|0.006623989004382128|0.0028167634125480863|-0.02155395453375749|0.00998035474777986|-0.0035979166963130216
betters|-0.001673225905586795|0.0007198750224995856|0.009532495181975076|-0.0012224072584498353|0.0016348043193144851|-0.004029850918159157|0.003761121650333936|-0.010520015775287474|-0.0038084937176813705|0.005465509733250609
billions|-0.01330457910646017|-0.020529395964462665|-0.049017439010015346|0.006624373031046808|-0.014169997931032872|0.04128507969654998|0.011765354886985465|0.018236772755728527|0.016820816161404493|0.013082441398586518
bird|-0.012091072548887338|-0.03432602633758549|-0.03605585267599512|-0.010113247576186764|0.004732503535320154|0.008756379924124145|-0.016164977103221|0.032275977517301435|0.037244006704686757|0.00042698881877961843
birds|-0.011243900878224983|0.005404201584166816|0.004694586873731144|-0.010997838976473237|0.006986501122600899|0.017176885323829473|-0.0011989188570070463|0.007213683636661199|0.006040330927106106|-0.005575000609026616
birth|-0.012899560363943395|-0.010417076222743037|-0.005384532803956008|0.011396309284675915|-0.01188923229533489|0.00353257281135779|0.009869177987431203|-0.004889058524929396|-0.015683073837922806|0.010130303991893713
birthday|-0.00507550536647499|0.020801180244922307|-0.01974354659231069|-0.020251660921011494|0.009000467946357473|-0.008944179271059187|-0.00956794631086713|0.012848121433561305|-0.007540798858841192|-0.020023423760974584
bit|-0.017965352220809073|-0.013374495039283991|-0.003521731668050235|-0.0032436414859994037|0.021457456283184583|0.004449381473942174|-0.01025055720366335|0.0009682026185806086|-0.0005995437732199916|0.0013760255090376756
bitch|-0.03790251401003955|0.08045773917427332|-0.0268480089940187|-0.010232660150865203|-0.009507447428914764|-0.009327236308641011|0.00807715182433474|-0.0650279455882461|-0.011292993779381543|-0.012418903781655045
bitches|-0.04183265514219255|0.03829219370781354|-0.026240590987350317|0.02764139068311876|0.022408643999825877|-0.04344607054501056|-0.10460590712495887|-0.07718348234142981|-0.027566390341953295|-0.037275114767067664
bits|0.006173710796059488|-0.003279463309175345|0.003605046038381661|-0.007828637813899706|-0.004446748600404138|0.007503627710802778|0.0007213305645962374|-0.0012787994026233797|0.005948164482115867|-0.005812657753155252
blade|0.0022347336564600656|-0.04483605846960504|-0.017091865535080505|0.008201692887897197|0.01581485498921521|-0.019030445989003927|-0.034376517540765775|-0.049641336794968516|-0.048031189653991176|-0.04627192421777667
blanket|-0.01243835567380019|-0.009666842111988191|0.0059955086018829255|-0.010946490590737344|-0.008948146214835164|-0.013361534100990792|-0.008310452647180956|0.01227653556362071|-0.005138527066606504|0.013637656169821214
blast|-0.003052158100268561|0.003397797729249373|0.005167199361945342|0.003829362242832866|0.009026175046222018|0.008101034153344594|0.01832501462910887|0.011302673503233373|0.004937362415107462|0.006074224123841921
blaze|-0.004412565934025474|-0.002600420668071616|0.011346095745817464|0.005664953858504823|-0.00227739662225287|0.00868659059133608|-0.009218960178056733|-0.005823881208066264|0.005631889880521853|0.0023078700018234633
bless|0.0051098231195113265|-0.005609108820239491|-0.0006107182265883262|-0.0006459583733675536|-0.0037008068153156957|-0.014350693234540137|-0.010592352034823616|-0.008134277186233437|0.004248482250849481|-0.002276390629089975
blinds|-0.010388622186551772|-0.0010415147694581065|0.00024047790142648357|0.015201030887724424|-0.017905531999985225|0.012016747171701031|-0.0007032490077131992|0.003481003223179629|-0.004918855588370364|0.001946002503546318
bliss|-0.005343321957996915|0.01625827641829209|0.012669990734295419|0.010414182625223516|0.006478695875048604|0.009722075953740186|0.0028034268821650367|-0.00180938926343833|-0.002940362683077292|0.027440140801377987
block|-0.004507020938623275|0.006148638087605018|0.003136302097393601|0.0047085981696686876|0.02063787389574819|-0.007854779900083719|-0.0021901617697276353|0.004762899624231959|0.02234085245187088|-0.017874416920983627
