album_id|song_num|term_str|n|max_pos|song_dfidf|anger|anticipation|disgust|fear|joy|sadness|surprise|trust|sentiment|tfidf
13|1|die|1|VB|246.9003062658316|0.0|0.0|0.0|0.2177251378005569|0.0|0.2177251378005569|0.0|0.0|-0.2177251378005569|0.2177251378005569
13|1|fearful|1|JJ|9.89633240390994|0.0|0.0|0.0|0.5497962446616633|0.0|0.5497962446616633|0.0|0.0|-0.5497962446616633|0.5497962446616633
13|1|good|3|JJ|332.3728393199604|0.0|0.5326487809614749|0.0|0.0|0.5326487809614749|0.0|0.5326487809614749|0.5326487809614749|0.5326487809614749|0.5326487809614749
13|1|torture|3|NN|31.58532961563977|1.316055400651657|1.316055400651657|1.316055400651657|1.316055400651657|0.0|1.316055400651657|0.0|0.0|-1.316055400651657|1.316055400651657
13|1|treacherous|1|NN|9.89633240390994|0.5497962446616633|0.0|0.5497962446616633|0.5497962446616633|0.0|0.0|0.0|0.0|-0.5497962446616633|0.5497962446616633
13|2|afraid|3|JJ|153.20621889921506|0.0|0.0|0.0|0.7803372779246947|0.0|0.0|0.0|0.0|-0.7803372779246947|0.7803372779246947
13|2|feeling|1|NN|223.6380246943096|0.2179707843024459|0.2179707843024459|0.2179707843024459|0.2179707843024459|0.2179707843024459|0.2179707843024459|0.2179707843024459|0.2179707843024459|0.0|0.2179707843024459
13|2|happy|1|JJ|153.20621889921506|0.0|0.2601124259748982|0.0|0.0|0.2601124259748982|0.0|0.0|0.2601124259748982|0.2601124259748982|0.2601124259748982
13|2|lonely|1|JJ|149.6832542490427|0.262602200436917|0.0|0.262602200436917|0.262602200436917|0.0|0.262602200436917|0.0|0.0|-0.262602200436917|0.262602200436917
13|2|lost|3|VBN|251.80769840729667|0.0|0.0|0.0|0.0|0.0|0.6116786196128664|0.0|0.0|-0.6116786196128664|0.6116786196128664
13|2|problem|1|NN|60.53766662220867|0.0|0.0|0.0|0.3540214422351384|0.0|0.3540214422351384|0.0|0.0|-0.3540214422351384|0.3540214422351384
13|2|save|1|VB|182.9761723609032|0.0|0.0|0.0|0.0|0.2407581215275041|0.0|0.0|0.2407581215275041|0.2407581215275041|0.2407581215275041
13|2|shaky|1|JJ|31.58532961563977|0.4155964423110496|0.4155964423110496|0.0|0.4155964423110496|0.0|0.0|0.0|0.0|-0.4155964423110496|0.4155964423110496
13|3|adultery|1|NN|9.89633240390994|0.0|0.0|1.2370415504887426|0.0|0.0|1.2370415504887426|0.0|0.0|-1.2370415504887426|1.2370415504887426
13|3|bad|4|JJ|209.79950542994197|2.140811279897367|0.0|2.140811279897367|2.140811279897367|0.0|2.140811279897367|0.0|0.0|-2.140811279897367|2.140811279897367
