album_id|term_str|n|tfidf|max_pos|album_dfidf|anger|anticipation|disgust|fear|joy|sadness|surprise|trust|sentiment
5|beg|2|0.0418362465617767|VB|23.344625581471448|0.0|0.0|0.0|0.0|0.0|0.0418362465617767|0.0|0.0|-0.0418362465617767
5|black|5|0.0330055354172799|JJ|46.65662486586687|0.0|0.0|0.0|0.0|0.0|0.0330055354172799|0.0|0.0|-0.0330055354172799
5|blame|1|0.0104955455640289|VB|44.89994392291585|0.0104955455640289|0.0|0.0104955455640289|0.0|0.0|0.0|0.0|0.0|-0.0104955455640289
5|bottom|4|0.0678237706683663|NN|31.538053360790357|0.0|0.0|0.0|0.0|0.0|0.0678237706683663|0.0|0.0|-0.0678237706683663
5|child|1|0.0123968195135703|NN|41.50455173143354|0.0|0.0123968195135703|0.0|0.0|0.0123968195135703|0.0|0.0|0.0|0.0123968195135703
5|cruel|1|0.0223322867531131|JJ|20.76902668039518|0.0223322867531131|0.0|0.0223322867531131|0.0223322867531131|0.0|0.0223322867531131|0.0|0.0|-0.0223322867531131
5|cry|7|0.0476557013836674|NN|46.85236241748557|0.0|0.0|0.0|0.0|0.0|0.0476557013836674|0.0|0.0|-0.0476557013836674
5|crying|2|0.0266207895802838|VBG|39.61173489546236|0.0|0.0|0.0|0.0|0.0|0.0266207895802838|0.0|0.0|-0.0266207895802838
5|darling|1|0.0155417791948668|NNP|34.689251162942895|0.0|0.0|0.0|0.0|0.0155417791948668|0.0|0.0|0.0155417791948668|0.0155417791948668
5|die|13|0.0858143920849277|VB|46.65662486586687|0.0|0.0|0.0|0.0858143920849277|0.0|0.0858143920849277|0.0|0.0|-0.0858143920849277
5|explain|2|0.0339118853341831|VB|31.538053360790357|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0339118853341831|0.0339118853341831
5|fall|5|0.0208412288393899|NN|40.31527306691589|0.0|0.0|0.0|0.0|0.0|0.0208412288393899|0.0|0.0|-0.0208412288393899
5|falling|3|0.0269093307888515|VBG|46.71459824944622|0.0|0.0|0.0|0.0|0.0|0.0269093307888515|0.0|0.0|-0.0269093307888515
5|fault|2|0.0298418678798419|NN|36.07881826672897|0.0|0.0|0.0|0.0|0.0|0.0298418678798419|0.0|0.0|-0.0298418678798419
5|feeling|3|0.0198033212503679|NN|46.65662486586687|0.0198033212503679|0.0198033212503679|0.0198033212503679|0.0198033212503679|0.0198033212503679|0.0198033212503679|0.0198033212503679|0.0198033212503679|0.0
5|good|3|0.0087902595710243|JJ|33.2447616976142|0.0|0.0087902595710243|0.0|0.0|0.0087902595710243|0.0|0.0087902595710243|0.0087902595710243|0.0087902595710243
5|happy|14|0.1469376378964053|JJ|44.89994392291585|0.0|0.1469376378964053|0.0|0.0|0.1469376378964053|0.0|0.0|0.1469376378964053|0.1469376378964053
5|hit|4|0.0463183943242803|VB|43.07610672158071|0.0463183943242803|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-0.0463183943242803
5|ill|2|0.0026549972093603|NNP|18.51860553528877|0.0026549972093603|0.0|0.0026549972093603|0.0026549972093603|0.0|0.0026549972093603|0.0|0.0|-0.0026549972093603
5|kind|1|0.0079340507041204|NN|47.22346979092473|0.0|0.0|0.0|0.0|0.0079340507041204|0.0|0.0|0.0079340507041204|0.0079340507041204
5|kiss|6|0.0609926106530723|VB|45.3785023258858|0.0|0.0609926106530723|0.0|0.0|0.0609926106530723|0.0|0.0609926106530723|0.0|0.0609926106530723
5|late|4|0.0347903749642758|JJ|46.914820639325946|0.0|0.0|0.0|0.0|0.0|0.0347903749642758|0.0|0.0|-0.0347903749642758
5|laughing|2|0.0310835583897337|VBG|34.689251162942895|0.0|0.0|0.0|0.0|0.0310835583897337|0.0|0.0|0.0|0.0310835583897337
5|leave|2|0.0071868656871913|VB|37.42919649889244|0.0|0.0|0.0|0.0|0.0|0.0071868656871913|0.0071868656871913|0.0|-0.0071868656871913
5|lie|1|0.0098488023719982|NN|45.79693102979183|0.0098488023719982|0.0|0.0098488023719982|0.0|0.0|0.0098488023719982|0.0|0.0|-0.0098488023719982
5|lost|5|0.0291240862416031|VBN|45.50347234388077|0.0|0.0|0.0|0.0|0.0|0.0291240862416031|0.0|0.0|-0.0291240862416031
5|love|18|0.0166405822054156|NN|13.584261940354294|0.0|0.0|0.0|0.0|0.0166405822054156|0.0|0.0|0.0|0.0166405822054156
5|magical|1|0.0294394270482064|FW|10.951466861932795|0.0|0.0294394270482064|0.0|0.0|0.0294394270482064|0.0|0.0294394270482064|0.0|0.0294394270482064
5|pain|1|0.0101654351088453|NN|45.3785023258858|0.0|0.0|0.0|0.0101654351088453|0.0|0.0101654351088453|0.0|0.0|-0.0101654351088453
5|remains|2|0.0394449302033203|VBZ|25.678649562361556|0.0|0.0|0.0394449302033203|0.0394449302033203|0.0|0.0|0.0|0.0394449302033203|0.0
5|ruin|4|0.0836724931235535|NN|23.344625581471448|0.0|0.0|0.0|0.0836724931235535|0.0|0.0836724931235535|0.0|0.0|-0.0836724931235535
5|safe|1|0.0123968195135703|JJ|41.50455173143354|0.0|0.0|0.0|0.0|0.0123968195135703|0.0|0.0|0.0123968195135703|0.0123968195135703
5|save|1|0.0079340507041204|VB|47.22346979092473|0.0|0.0|0.0|0.0|0.0079340507041204|0.0|0.0|0.0079340507041204|0.0079340507041204
5|shit|1|0.01084033232435|NN|44.35863987124021|0.01084033232435|0.0|0.01084033232435|0.0|0.0|0.0|0.0|0.0|-0.01084033232435
5|sun|1|0.0051192014780074|NN|43.7998878458317|0.0|0.0051192014780074|0.0|0.0|0.0051192014780074|0.0|0.0051192014780074|0.0051192014780074|0.0051192014780074
5|suppress|26|0.7654251032533673|VB|10.951466861932795|0.7654251032533673|0.0|0.0|0.7654251032533673|0.0|0.7654251032533673|0.0|0.0|-0.7654251032533673
5|true|6|0.0461722358583207|JJ|47.23419728306216|0.0|0.0|0.0|0.0|0.0461722358583207|0.0|0.0|0.0461722358583207|0.0461722358583207
5|truth|1|0.0081803070998899|NN|47.1676507379652|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0081803070998899|0.0081803070998899
5|wait|7|0.04342278146534|VB|46.152213443161415|0.0|0.04342278146534|0.0|0.0|0.0|0.0|0.0|0.0|-0.04342278146534
5|wild|4|0.0433613292974|JJ|44.35863987124021|0.0|0.0|0.0|0.0|0.0|0.0|0.0433613292974|0.0|-0.0433613292974
5|words|4|0.0347903749642758|NNS|46.914820639325946|0.0347903749642758|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-0.0347903749642758
6|broken|1|0.140913633937821|JJ|45.79693102979183|0.140913633937821|0.0|0.0|0.140913633937821|0.0|0.140913633937821|0.0|0.0|-0.140913633937821
6|clean|2|0.3313546670890824|JJ|43.07610672158071|0.0|0.0|0.0|0.0|0.3313546670890824|0.0|0.0|0.3313546670890824|0.3313546670890824
6|courageous|5|2.4906667042178454|JJ|6.475733430966398|0.0|0.0|0.0|2.4906667042178454|0.0|0.0|0.0|0.0|2.4906667042178454
6|good|1|0.0419227764156547|JJ|33.2447616976142|0.0|0.0419227764156547|0.0|0.0|0.0419227764156547|0.0|0.0419227764156547|0.0419227764156547|0.0419227764156547
6|grow|2|0.281827267875642|VB|45.79693102979183|0.0|0.281827267875642|0.0|0.0|0.281827267875642|0.0|0.0|0.281827267875642|0.281827267875642
6|hope|1|0.1170413169676555|NN|47.1676507379652|0.0|0.1170413169676555|0.0|0.0|0.1170413169676555|0.0|0.1170413169676555|0.1170413169676555|0.1170413169676555
6|kill|1|0.1602627698605875|VB|43.75173617194039|0.0|0.0|0.0|0.1602627698605875|0.0|0.1602627698605875|0.0|0.0|-0.1602627698605875
6|lost|2|0.1666793858750211|VBN|45.50347234388077|0.0|0.0|0.0|0.0|0.0|0.1666793858750211|0.0|0.0|-0.1666793858750211
6|love|1|0.0132271294453303|NN|13.584261940354294|0.0|0.0|0.0|0.0|0.0132271294453303|0.0|0.0|0.0|0.0132271294453303
6|shit|2|0.3102002788198617|NN|44.35863987124021|0.3102002788198617|0.0|0.3102002788198617|0.0|0.0|0.0|0.0|0.0|-0.3102002788198617
6|words|1|0.124442495064525|NNS|46.914820639325946|0.124442495064525|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-0.124442495064525
7|alive|1|0.0175618790411451|JJ|46.71459824944622|0.0|0.0175618790411451|0.0|0.0|0.0175618790411451|0.0|0.0|0.0175618790411451|0.0175618790411451
7|baby|6|0.0641874828839432|NN|44.71727974248042|0.0|0.0|0.0|0.0|0.0641874828839432|0.0|0.0|0.0|0.0641874828839432
7|calls|1|0.0331979509060951|VBZ|31.538053360790357|0.0|0.0331979509060951|0.0|0.0|0.0|0.0|0.0|0.0331979509060951|-0.0331979509060951
7|child|3|0.0728150030376027|NN|41.50455173143354|0.0|0.0728150030376027|0.0|0.0|0.0728150030376027|0.0|0.0|0.0|0.0728150030376027
7|clean|1|0.0226716351166214|JJ|43.07610672158071|0.0|0.0|0.0|0.0|0.0226716351166214|0.0|0.0|0.0226716351166214|0.0226716351166214
7|crazy|1|0.0260603519049094|JJ|39.61173489546236|0.0260603519049094|0.0|0.0|0.0260603519049094|0.0|0.0260603519049094|0.0|0.0|-0.0260603519049094
7|cross|1|0.0386145106200925|NN|25.678649562361556|0.0386145106200925|0.0|0.0|0.0386145106200925|0.0|0.0386145106200925|0.0|0.0|-0.0386145106200925
7|defend|1|0.0437242666955687|VB|20.76902668039518|0.0|0.0|0.0|0.0437242666955687|0.0|0.0|0.0|0.0|0.0437242666955687
7|dying|1|0.0212242296034642|VBG|44.35863987124021|0.0212242296034642|0.0|0.0212242296034642|0.0212242296034642|0.0|0.0212242296034642|0.0|0.0|-0.0212242296034642
7|feeling|2|0.0258485456320592|NN|46.65662486586687|0.0258485456320592|0.0258485456320592|0.0258485456320592|0.0258485456320592|0.0258485456320592|0.0258485456320592|0.0258485456320592|0.0258485456320592|0.0
7|finally|1|0.0260603519049094|RB|39.61173489546236|0.0|0.0260603519049094|0.0260603519049094|0.0|0.0260603519049094|0.0|0.0260603519049094|0.0260603519049094|0.0260603519049094
7|good|2|0.0114736019663897|JJ|33.2447616976142|0.0|0.0114736019663897|0.0|0.0|0.0114736019663897|0.0|0.0114736019663897|0.0114736019663897|0.0114736019663897
7|ill|1|0.0025991025312685|NNP|18.51860553528877|0.0025991025312685|0.0|0.0025991025312685|0.0025991025312685|0.0|0.0025991025312685|0.0|0.0|-0.0025991025312685
7|kiss|1|0.0199028518973183|VB|45.3785023258858|0.0|0.0199028518973183|0.0|0.0|0.0199028518973183|0.0|0.0199028518973183|0.0|0.0199028518973183
7|love|5|0.0090501411994365|NN|13.584261940354294|0.0|0.0|0.0|0.0|0.0090501411994365|0.0|0.0|0.0|0.0090501411994365
7|real|1|0.0125298022326752|JJ|46.422917272061824|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0125298022326752|0.0125298022326752
7|rising|1|0.0347979834686745|VBG|29.75227586571677|0.0|0.0347979834686745|0.0|0.0|0.0347979834686745|0.0|0.0|0.0|0.0347979834686745
7|sing|1|0.0175618790411451|VBG|46.71459824944622|0.0|0.0175618790411451|0.0|0.0|0.0175618790411451|0.0175618790411451|0.0|0.0175618790411451|0.0175618790411451
7|stone|1|0.0242716676792009|NN|41.50455173143354|0.0242716676792009|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-0.0242716676792009
7|sun|2|0.0200457152612502|NN|43.7998878458317|0.0|0.0200457152612502|0.0|0.0|0.0200457152612502|0.0|0.0200457152612502|0.0200457152612502|0.0200457152612502
7|surrender|1|0.0365866676943831|VB|27.80586744773118|0.0|0.0|0.0|0.0365866676943831|0.0|0.0365866676943831|0.0|0.0|-0.0365866676943831
7|sweet|1|0.0219306948230277|JJ|43.75173617194039|0.0|0.0219306948230277|0.0|0.0|0.0219306948230277|0.0|0.0219306948230277|0.0219306948230277|0.0219306948230277
7|top|1|0.0317505453929379|NN|33.17931993562011|0.0|0.0317505453929379|0.0|0.0|0.0|0.0|0.0|0.0317505453929379|0.0317505453929379
7|true|4|0.0602669183834923|JJ|47.23419728306216|0.0|0.0|0.0|0.0|0.0602669183834923|0.0|0.0|0.0602669183834923|0.0602669183834923
7|wait|1|0.0121453193271477|VB|46.152213443161415|0.0|0.0121453193271477|0.0|0.0|0.0|0.0|0.0|0.0|-0.0121453193271477
7|wasted|1|0.02921361802974|VBN|36.07881826672897|0.02921361802974|0.0|0.02921361802974|0.0|0.0|0.0|0.0|0.0|-0.02921361802974
7|white|1|0.0165141351090303|JJ|47.06528506073638|0.0|0.0165141351090303|0.0|0.0|0.0165141351090303|0.0|0.0|0.0165141351090303|0.0165141351090303
