term_str|PC0|PC1|PC2|PC3|PC4|PC5|PC6|PC7|PC8|PC9
bend|0.038367781425418225|0.019524354332587413|-0.008338888613195624|-0.0017314013318744442|-0.007824131268255506|-0.005393344922642585|0.02255490375073209|0.04369355454658336|-0.045379861554800484|-0.01692496830835251
billions|-0.0063743620088309765|0.013008108104624718|-0.017087518200067875|-0.00479856330118923|-0.02071793847719651|-0.043866886226033255|-0.008256145314799509|0.07719104662636625|-0.01802283377901666|-0.012146046910120414
bird|-0.011796898613518535|0.032551048636405205|-0.049629821471807424|0.011277851383056424|0.012853640387507446|0.005699603309549694|-0.013591780039033895|0.025359190284043712|-0.0067372716323347275|0.038853596517089625
birds|0.014064112073356349|-0.002998418217088604|0.00650324381836522|-0.016420521109433883|-0.009489005336558078|-0.0037818046989330084|0.007418135322617575|0.0031477768782605473|0.0022652102787347433|-0.013993100621115992
birth|0.010802252329313013|-0.023358579737510335|-0.006769402068306439|0.006093216623725891|0.01847200048317406|-0.007919718002215545|0.035864485635994016|-0.006247448322210559|0.028492070485239045|0.04130729391117
birthday|-0.0024805355836887517|-0.0028481870180824677|-0.011194527718000467|-0.03639880183011828|-0.015558929261892838|0.005610948583993184|0.0272944032935758|-0.0031949108370908368|-0.026596789294286147|-0.004938639387573542
bit|0.029978085033358606|0.013912981723883486|-0.006960172014547974|0.0040539890928411905|0.011959514397116096|0.01354515758696109|0.0003830868094249172|0.020299043358246522|-0.009224392809751566|0.006823408223290734
bitches|0.028855088901911043|0.009526672949027147|-0.00798864455628806|-0.09968174467858168|0.026750643832500642|0.05464557623853619|0.06367151930162306|0.03859075909619779|0.031011702700753648|-0.04695694623681359
blade|0.00037199359989435244|0.042667096155769996|0.026032891725992546|0.019898414028554107|0.020478941157659802|0.010343719094863932|0.06981074192531708|0.031907957894225736|0.06671223623272525|-0.06035155946326244
block|0.009939012074179535|0.0015634792624033183|-0.019454443589587356|-0.021889792694419628|0.02063992840604155|0.020491163702031964|-0.006791927754047517|-0.006291780975512981|-0.00027588890455150375|0.025370050000154826
blondes|-0.008171220052087591|0.006675219837805193|-0.004964978116523001|-0.0033506159692677628|-0.013010257561139108|-0.000221764803755139|0.010070706763618814|-0.0135289180273969|-0.026010548898673186|-0.028485897983229796
blood|0.06416399672124998|0.009860499612224388|-0.0350764244339553|-0.004378208098315845|-0.025436254805526616|0.024433523792943446|0.04587645248035098|0.09138885203243285|-0.074587498594055|0.008652862232495173
bloodhounds|0.020871697766779745|-0.01469288730149625|0.020620769937696713|0.0291630639232373|-0.008330808735395937|-0.03390675783841036|-0.004457493603955639|-0.07646281224359439|-0.021375747478620664|0.03624760379009107
bloom|0.01903471119508666|0.014912146290271103|0.013223901202001974|-0.015188128556220159|0.0033325837313372825|-0.021724946985979862|0.011405544133875622|0.02496456511714437|-0.012048574512895763|0.0016062736811113818
blows|-0.005602721904127592|-0.0031799670974935936|-0.016740403597759246|0.018056324637395683|0.0016251167272490256|-0.001119346232215223|0.018262113298570824|-0.005364829935157251|0.011150840445309784|0.011897656537969785
blues|0.011121779005212173|-0.011650519374358502|-0.002749255699692193|-0.009820381234890409|-0.00679824153882276|-0.005118437492203889|-0.0026657787236519332|-0.00022950310642835033|0.006412697006506146|0.01934811446361008
bodies|0.015089112504230166|0.0029581840560570184|0.033889925599582524|-0.008845615749942201|0.0487365417842776|-0.06721237496539591|-0.017603725153703915|0.07850404586177784|-0.0075021043324711816|0.042118927433757926
body|0.11805361436428492|0.07005864443128347|-0.05332821623780598|0.0010409924803077876|0.056889535828623015|0.027936907658701677|0.02036268933120946|0.064474900171441|-0.039160808658216945|0.05855713601894706
bombs|0.004565009443255341|-0.010703506205348738|-0.014415179230795659|0.0009214462973464666|0.006767851322430708|-0.00034540593085986365|0.006285289249192881|-0.011293500188630175|0.0019304758710678356|0.010829973245359179
bone|0.014051221751274033|0.012545723435203613|-0.019901050181171692|0.002086852566043038|-0.0037765704610267592|0.026269949681810213|-0.03314621540924731|-0.009660666348861337|-0.019859581864270212|0.018327057266635194
bones|0.03365011578900312|0.010728344645417507|0.0015498851110700464|-0.018220177800745127|-0.046482722981851285|-0.021922199409277705|0.033489736276523796|0.03130222469779252|-0.01800045012008618|0.011566831783968268
book|0.013284360662374753|-0.005654848383462429|0.0015559296968807972|-0.010509981601952075|0.0012797189554239366|-0.017552274753061228|0.007556971445666014|0.0010539374471226618|-0.005609719951593773|0.0033777909142803705
bottom|0.004264611616992805|-0.0620842975836103|-0.01251959409692001|0.0802095715044755|0.07845637824870332|0.07234641186969393|0.04825851021934547|0.0003571879999017223|-0.059799175989026884|-0.0025711829709246575
bourgeoisie|0.0031202352944932846|0.004604581014917576|-0.006238863505165758|-0.010282936922875147|0.0018484565010678214|-0.009049382101282057|-0.002633275459603675|-0.005897513056057683|0.0027893222649380597|0.002497471387772753
bow|-0.0018023825995222241|-0.06589486949987271|0.02079237824712719|0.037447861180795974|0.023431618673607213|0.044437927205946415|0.035553690801446686|0.0016830346038371885|-0.007438318514581044|-0.01779959615829034
boy|0.0617607355736742|-0.03457339577419569|0.009353248849289042|-0.007096740929641311|-0.004772504294722523|-0.00044310022301400145|0.03566292785693009|-0.016603843150344993|0.02152155125047236|0.02088797139337939
boys|-0.12032633014297328|0.04492387781313707|0.20841595967994764|-0.20841314062983787|0.042215006047666356|0.11246141958620237|0.04707730408901352|-0.00525156121388924|-0.08127315541243685|0.1201064108436276
brains|0.016352857955707813|-0.008930691681672612|-0.007177761586066096|0.005781322185962653|-0.021170801913640045|0.007805588906055165|-0.0065310936051090115|-0.0016733940581771436|0.015995910408495368|0.03035727934380704
brand|-0.0022192342563885402|0.007933104967868072|-0.028528943387641788|-0.010690477215945376|0.026098196498208152|0.02688977678304111|-0.03674584116477619|0.016530880541366685|0.01019081022869693|0.011146122756183494
breaks|0.05351602101049819|0.055460793305749136|0.005041607141948239|0.00952089133598858|0.03525896557402676|0.028268711837940646|-0.05854619593098967|-0.012304797217956711|-0.008394914252945064|-0.007695235143545743
breakthru|-0.029679766783582667|0.03490871911241237|-0.019775311331256214|0.015025633052935517|0.012827611593615361|0.005485967654833488|-0.01952502981069385|0.043526203469053865|0.010523535019962435|-0.013291542429808192
breath|0.00956434782281568|0.002023670415039751|-0.006980636339738902|0.00746826615504546|-0.004351957432722811|-0.030881859248926485|0.008489677747454655|-0.004516621236856666|-0.0006263467234039945|0.00461130500836379
breeze|-0.0004981058933960401|0.010145854285466157|0.002090575055716967|0.008080056647156207|0.010849067188891845|-0.015459451560915372|0.028447419429694885|-0.019269533733834162|0.02122117825001498|-0.0076167875659596965
bridges|0.028114640018257822|-0.026468786848432353|0.05698515162545829|0.014849340799651707|0.0020699927405699176|-0.012251862637288002|-0.007866543178105886|-0.016730995337106917|-0.011748142132661937|-0.009904781178659651
brother|0.01748865648148298|-0.045525698511503725|-0.0886954626833105|-0.115404078395717|-0.05803727712992884|0.020077685199360096|0.026833212168254773|0.018378308690662558|-0.020203095330013986|-0.025937593898826942
brothers|-0.0060957160427761005|0.00011279432090194075|0.0017548601590091164|-0.012346705933060366|-0.00325036863601612|-0.003042004844786502|0.005379110192507655|-0.019819803942851495|-0.01838439426729815|-0.027018301789256023
bubblegum|0.016020535995347|-0.0046791962367341644|0.05970752828435869|-0.05690472921218158|-0.0008276115510051684|-0.07209836333120972|-0.01107904175257628|-0.005884945610439216|-0.01604821235675228|0.0011263214585233786
building|0.03721947933354995|0.0034721270299733786|0.025960401326881048|0.01407860703746025|-0.0013090676585910954|-0.018464083591990695|-0.006161951165633695|-0.0189828394114046|0.0038286407803259717|-0.01440240690981946
buildings|0.004103628879234445|-0.005515903033630186|0.0019383970024364437|-0.01157039277095752|0.00010976532392486355|0.009199660728529211|-0.005555510124794303|-0.00782403362617124|0.011995536897283008|0.01571414596978861
bulletproof|0.0084233654427102|0.005532742371461332|-0.005812303203238648|0.01184068138390417|-0.048487025469708706|0.01680268677971894|-0.03814420303990738|0.02579748664395111|-0.009089936233688659|0.017521921539705686
burns|0.013502702176576486|-0.003068730187823906|0.003359858261653295|-0.013630579907974932|-0.0014987269514912267|-0.02209371000604956|-0.01748737583049643|-0.016128078763745113|0.01603655654451342|0.03066655255510503
bury|-0.06540333164400321|0.005894940940799875|-0.0068818512868490805|0.01104817792926657|-0.039041239879723674|-0.013100852187353539|-0.02114576839937616|-0.04591305470116555|0.06897434019308807|-0.10130967268491245
butterflies|0.011073066419907733|-0.014526537048885131|-0.02080640007231291|-0.009627792071663782|-0.015240305857153656|-0.018028560003788538|0.053128599664142934|-0.004527136443105798|-0.007586065599416923|0.006053934762412484
butterfly|0.03089868405312469|0.019965266242153185|-0.027373719005250836|-0.0007299606973145602|0.00154234337804743|-0.0427614634582189|-0.026859843865623477|0.016042892701189387|-0.020651512875765013|-0.005267038054168314
bye|-0.0299007518157042|0.00800349671258353|-0.047743102648257915|0.054556841106963766|-0.013571659287904487|-0.02063385842519344|0.058801919805520374|-0.0181933031603825|-0.17975180112024425|0.06519539926133378
cage|-0.0002926011577828791|-0.0030459102137096812|-0.0033248524908919474|-0.006165766073216086|-0.00356811871191107|-0.002369261039774028|-0.009865553166581758|0.004623248502173975|0.006159256450920789|0.012089335475760325
cake|0.010894974471219324|0.001543652994508316|0.0029829670179964077|-0.0031455923346188604|-0.004268131203316289|0.0011918963193995585|-0.0019968868110108165|0.013747698997483161|-0.008314382978326422|0.0006805832967005472
camera|-0.010962109336682414|0.006740419362248847|-0.014835596562186956|0.0005338489321963756|-0.01843031424061925|-0.036745777993148446|-0.008611945010028387|0.06876814910926349|-0.015141565928679344|-0.01580504379300654
cannonballers|0.003421780917058662|0.005905924033596568|-0.000737631843267117|2.8067807618835063e-05|-0.004741885041331521|-0.0018138245531040993|0.005032195804236433|-0.0012200548638950433|-0.0042064737795678726|0.0015557368369239295
car|0.021984343091259056|-0.048235719457772046|0.010845786191013654|-0.00866471635759173|-0.004564045828064214|-0.0339504713303706|0.00048219375957204644|0.03120881092313946|-0.013014088283251315|0.026654824640250104
cards|-0.032678043988239217|-0.08937527726879176|0.09679331915995695|0.0011029621387732428|0.10852679161206828|-0.005992734459063016|0.00599045550787918|0.030110774236128884|-0.019208033152532153|0.017417478517020555
cars|-0.007421566300069356|-0.0038800993450121843|-0.011069598124882769|0.0010168428501037352|0.008700864756284397|-0.008816215878620796|0.008023204661518542|-0.0311877582482556|0.004226733979895755|0.000854330534976906
cartilage|-0.04980002388552296|0.008350330087045253|-0.016500008685356837|-0.1262637570476103|-0.05918380540081596|0.041390269654074816|0.0786264301913895|-0.033628837862573306|-0.06981407232593846|-0.06132400633403087
case|-0.06593498668662191|-0.05752036215695901|-0.05294592380783971|-0.022399988749324765|0.03927996482364213|0.028859197819599718|-0.04530716503462122|-0.06358798308242325|0.1087130462791025|0.09081183280708935
cd|-0.001435057423219022|-0.0002478138318448353|-0.00033797079255673047|0.0005237518008667636|-0.00034064552482019635|0.0001626824760125881|0.00017519819246587267|-0.00044133784993385537|0.0012541777963677755|-1.6561670297080217e-05
ceiling|0.047938951980636475|0.04794415757925287|-0.05002221228988261|0.009066366742261408|0.024361029538895736|0.021232588022632233|0.0394162877483278|0.030365066886778754|-0.010244839495735156|0.02036811427506942
cents|-0.01042167008999662|-0.005990262628494846|-0.009045514473312942|-0.0020887366638291886|0.006695760111431177|0.002467047258506595|-0.0057753917538155355|-0.009429047499573136|0.014751503497499733|0.011051926450474857
chains|0.007665721413528801|-0.0036699810778871257|0.002702734842111278|0.005504011551999271|-0.0017937723488257473|-0.013952266912154695|-0.0059146379941717704|-0.02542930192941263|-0.002793927659701558|0.017042277833062686
chairs|-0.0024699508139241965|0.0024967623028917018|-0.012324497044021046|-0.004813250202509321|0.0017353070988900517|0.008752717502229975|-0.007752819887830633|-0.005897744084809368|-0.00742894982690745|0.008011442516241512
chance|0.04995071906334182|-0.08480776797182753|0.054717962718640635|0.007549907225718171|0.015719844243957882|0.00637770860825046|-0.017665419529028815|-0.011712271484529888|0.011784794302394357|-0.013037005494465338
chances|3.764643160979939e-05|0.014905235192788876|0.01339616641973507|0.002028204168989085|-0.025967083309369143|-0.0097079692133473|0.008168685952708804|-0.01694109929459665|0.012897505674699206|-0.012593356593050612
changes|0.006559416702347944|0.017952897147087112|0.008022669749968445|0.007993515700317451|-0.022006312473441498|-0.025438360813719633|-0.029402434844866432|0.013111586482894282|-0.0023624634318850507|-0.011684628706967338
chase|0.0005546327063569791|-0.0291375950449737|0.007000730181415724|0.022487467390526723|0.0062256802033762645|0.015619160957471848|0.015543107111069314|0.009569344307765069|-0.004790001726375892|-0.011294975646111132
cheerleaders|-0.009177291814055525|0.011001755515207066|-0.014437954505686546|0.025582358844393777|-0.009839718459249313|-0.000266609672128576|0.02401014393284838|-0.005081387240297412|-0.0657568677967268|0.02679625614296586
child|0.04651051032241616|0.018991335530577427|-0.07354347320430189|0.00196526952533628|0.023189612954362504|-0.06815335837473985|0.09860752832205123|-0.014771319448118499|-0.06979299438680599|0.02992170611006204
children|0.006590722222719376|-0.007535128126610452|0.006820308912657127|0.01963274987835493|-0.043272967270634094|0.005064156155434473|-0.02347957072083002|0.015510559309241948|0.03249329506031416|0.023119099399526402
chirpchirpchirpchirping|-0.007169137419904077|0.0027908887961184763|-0.004578858437077889|-0.006219486343134821|0.0009503439230821036|-0.004764351727270662|-0.0016239529222126983|-0.024919386417347724|-0.017721648767772533|-0.028026253533963492
choice|-0.01185864097639232|0.017931223610700233|-0.022051590242954427|0.032137727135097216|0.04286584742492484|0.013103080200950228|-0.01040812418222578|0.038961225064542984|0.012222942954664882|-0.0035997640986656946
circles|-0.007712712755307678|-0.061888044197844994|0.019878407802933283|0.08922017484697496|0.036266284453395796|0.05350284065571584|5.870949512973289e-06|0.02818496557058432|-0.022006282822476256|-0.03718372279955297
city|0.03800850340478551|0.032294289484824705|-0.019871802126816236|0.03432279265072953|-0.015646880812411956|-0.026505188945752666|0.0013383131919884501|-0.04384973934537069|-0.04935941538720791|0.07048402146999508
citys|-0.03926384090689262|-0.02783461738723152|0.02198352752845343|0.03406937243872597|-0.01265569626318091|-0.012237669347027073|0.00483714564229501|-0.035679160537142596|0.07442965184566122|0.00905198362318602
clothes|0.021002685053457655|-0.019970736245719146|-0.021088659723179606|-0.007309689668250873|-0.016914256301171757|-0.03400176254666186|0.0636743492087672|-0.001558313442777388|-0.04390250316055336|0.007157825101545483
clouds|0.035784575095345675|0.01918380598062109|-0.01947591406617817|-0.017485730939574496|0.03132963869848821|0.02162185211081262|-0.025351424630293613|0.006538496820852735|0.020179065737803162|0.01195743973690745
collection|-0.0027617996357980506|0.01483778594278817|-0.02103526285791546|0.02469039558388432|0.006737441106576416|0.0046674602057196505|0.01791055999794978|-0.005673298452061506|-0.04106492300526504|0.019150259517377314
colors|-0.0048786763201708345|0.015605404152063499|0.043001553759601296|0.021931146819645347|0.030085723163821562|-0.05131374265185917|0.0018480788696846034|0.03668778594026202|0.0007325192906836231|0.012993383690687421
communication|-0.01203895824359214|-0.0010033762654416108|-0.008367626053749223|0.00843830946198692|0.0015336963984756732|-0.0024346184944758166|0.015217475007203784|-0.012173168108758327|0.03082709941765711|0.010819643082904297
company|0.010522995633651552|0.014093257888727732|-0.006697882794220072|0.013158117350362325|-0.024561724547641068|0.06014851933384654|-0.0111864175576008|0.044200900059471276|-0.002907433102644878|0.05247089359421843
competition|0.00764969080991952|-0.031829486028986054|-0.011571112804319097|-0.029267242995039855|0.017933147228498706|-0.015089559756298528|-0.024488152906929267|0.027813186398349152|-0.0004290921501837763|-0.013494167066659027
confusion|0.03231075821658385|0.006652808671973105|0.028606360363173853|-0.002528714110723889|-0.015089872112806421|0.008170220078879208|-0.0137581860746036|-0.05173751635037828|0.014888621620786243|0.05904117858160394
congratulations|0.008829384938693471|-0.022212104636876666|-0.0037713732624065654|-8.49559215441748e-06|-0.002023408174535714|0.014337645609928529|-0.0037746138056435462|0.01120815616932304|-0.0008624962580838775|-0.0002446131484387248
conqueror|-0.02176516230796063|0.025599727349102427|-0.014501894976254561|0.011018797572152716|0.009406915168651279|0.0040230429468779225|-0.014318355194508841|0.0319192158773062|0.007717259014639139|-0.009747131115192657
consciousness|0.018709855996711506|-0.015148556073368813|0.010721525900623634|-5.720465470567893e-05|0.008655935364956152|0.0010131139117098564|-0.00855196979903021|-0.0031496790803006314|-0.0021527644505420166|-0.008456712620770118
consequence|-0.003115011565718681|-0.004765545955976384|-0.0011901688465108758|0.010580926109046264|0.0038552794579985016|-0.0009501325786515965|-0.006385632378726657|0.007210256300417021|0.0007960734446281158|-0.005543435252649896
constellations|0.006533743741314194|0.0032831937035758957|-0.004182549617348681|-0.005777777757661419|-0.004113775360139869|-0.008491422787924337|-0.002485794402450493|0.010663143283716597|-0.004053450546697412|0.006055148389294954
contemporaries|-0.0012171059307457771|-0.008059569413830318|-0.00127175512533299|0.0031972095082027923|0.0015435192137741066|0.0015518968025509741|0.0009250660492419178|-0.003342503340106245|0.003739954588063178|-0.0032403958880308347
control|-0.015319616897939557|-0.008039753042373374|-0.025138836466902858|0.0249647273992632|-0.006578036384495298|0.019111207289730817|0.02604290038341603|-0.07352094932603835|0.11791182649023915|0.07338381557480894
conversation|0.028424449864658512|0.0006623080030280021|-0.030464247429604963|-0.011350093032822813|0.048533022108160705|0.05424293767666414|-0.0006057578980128119|0.037018947182658|-0.019437639740076326|0.026730291587726846
cops|0.02773789934397771|-0.021057182121899998|-0.017788985600176874|-0.04676166073505671|-0.020600051590318812|-0.025528275074198737|0.011521337526541692|-0.018980330710021618|0.004307729331312121|0.023269503746387876
corner|0.04748686956958737|-0.014330764849165454|-0.057165779529599|-0.06979025636729348|-0.030314883534516248|-0.01050458665291029|0.051292484196305166|0.014045167134790155|-0.01828837172089478|-0.02173168374128056
corners|0.02315441552733261|0.02327806703133928|-0.052656062930942285|0.0032171631790310967|0.05563698522982343|0.04837494837960179|0.020380483387547922|0.018057806362372246|0.02571748977691205|0.022241516877935102
cost|0.010010726054955812|0.007962834084914105|-0.0022979549732053267|-0.000439958942113264|0.006378636224505109|-0.004767724391312015|0.020069732621459647|-0.00437657148795748|0.030692004695115856|0.0059118723696187985
count|0.010376581610290519|0.02444832830874528|-0.01033214097944123|0.02121612915785967|0.015051512575013054|0.0008159878551233107|0.026174476907535525|-0.001133091602289464|0.024523646518346622|0.0026288571420459645
course|-0.02587042624960212|-0.00822112238525382|-0.025699198139261588|0.0005528109140540021|0.017108689904204482|0.0035680241157496568|0.01405053986188589|-0.028427044906448977|0.056946076600795814|0.028972327980155123
courvoisiers|-0.005137365494299332|-0.0037648779050345684|0.002978552921371311|-0.004464550498512182|0.0007756001121786066|-0.011172958529930749|-0.012933505975262438|-0.001878526074567859|0.009033894332352254|0.011604111501600452
cracks|0.004615932340821777|-0.016040867606638615|0.0071026580998832705|0.016694249007362383|0.020116479725479967|0.020738015403106724|-0.0026511192406114036|-0.031161117664919448|-0.028616243158783493|-0.028246314040543202
creatures|0.015810506823571328|-0.010226927033043731|-0.0028447823312923296|-0.0052869708401304845|0.010062601318207716|0.006990900709697036|0.007320548207092178|-0.0009912186702231455|0.01922609392723943|-0.01029742978053657
crime|0.06500541289011297|-0.016172220667577134|0.04260598082450989|-0.006476531337941174|-0.11432798870959618|0.01712931650288613|-0.08287022230854399|0.05284050053820169|0.0754901250011942|-0.03094577059944465
cross|-0.0024905478975880287|-0.0217819831621472|0.021180788860620615|0.03151136449947267|0.02424909348264247|-0.0170007908503464|-0.014480441499304046|0.017282777014390457|-0.009253960784034078|-0.02589098905081299
cry|0.1164076483663482|0.06120309300348994|0.08182875250138019|-0.05165595908586144|-0.05173339357387611|-0.08833768809966559|0.03983103182810262|0.07630917381826682|0.00644317185141894|-0.016587903154136753
culture|-0.0039422000643660315|-0.01969458752484463|-0.00376555254750356|0.0014721581528731825|-0.0032934552832972375|0.007592204386753268|-0.006676208285202123|0.0050889904212852105|0.010337709765794373|0.004097170509536301
cupboard|0.02250208577246835|0.02313251362939184|-0.043851215435068654|0.009546389228927584|0.055685979934774095|0.04569934847552014|0.0060716416526593936|0.015664283480849146|0.03107690863363008|0.0025866200382231846
dadadadada|-0.010688049287057544|-0.002831188087911838|-0.00548625320396456|0.003032016388152561|0.00024681393082953327|-0.002462248153016146|-0.004417826142774684|-0.011911438227880732|0.004633078960742961|-0.014238575645704011
dadadadadada|-0.0053440246435287695|-0.00141559404395592|-0.002743126601982281|0.001516008194076282|0.0001234069654147662|-0.001231124076508073|-0.0022089130713873425|-0.005955719113940365|0.0023165394803714772|-0.007119287822852004
daddys|-0.023776334552300903|-0.08523000603356086|-0.207517805137233|-0.21057014915439284|-0.11547512552773687|0.0066517009817168155|0.004534180158883565|0.048083286228223825|0.019117558335257124|-0.027265130065320886
damn|0.05488052657300578|-0.03178013702821392|-0.005209011377037358|-0.04346691167026835|-0.01126106259618869|-0.03049264093678769|0.009681830090864806|0.010126545804502821|-0.016664837769504514|-0.0044129474631263085
dance|0.09098628544017846|-0.006354641680832247|0.12191217417578408|0.014990442713307583|-0.11156499819320304|-0.08592180038217268|-0.044371645861858836|-0.03127932923869073|0.0976746074725082|0.025539320553090397
dark|0.059463007669248426|-0.06774429669928149|-0.022534445179768825|-0.028157628986898792|0.004525267703544899|-0.036632578608371075|-0.02047342998548623|-0.1110820877066293|-0.024086731302889942|-0.07448578324713732
darkness|0.003291570810416075|-0.0002917640560273299|0.009238318023084056|0.023843436407814743|-0.03011995626261833|-0.03417334369782887|-0.009108517131424111|-0.029543731136633247|0.002319684754078974|0.004661776088664811
daughters|0.01327939018330768|-0.01913636110183522|-0.0183744580541136|-0.003923782674013582|-0.004459374172198603|0.002655206198823159|0.020396856267618654|0.007103151649173286|-0.011144552841506054|0.0075122450478802855
day|0.04228144377415393|-0.015605484102066818|0.004416254200377338|0.008537365347655292|-0.04134073593517245|-0.029963850079532117|-0.01503848998611193|-0.029961683276312816|0.019708923132470347|-0.002690445702489525
days|0.09841171618659134|-0.010409455542464252|0.1503612544149914|-0.0360258455642369|0.045147967035883176|0.02849134949931281|0.01195315486863505|-0.10470689437852485|-0.02494036830446189|-0.10163518904608868
deal|0.02334954366679144|0.021577247738014976|-0.0009906503096412528|0.016149980198968204|-0.014719215541403608|-0.031153583256936252|-0.019873838116940205|-0.030204398544782463|0.018641443830147986|0.00026186528177498183
dear|0.06255890977125|-0.040997153806335895|0.11487993623080134|0.03304441725772366|-0.029988836968789623|-0.059813645384515945|-0.04405364067463134|-0.13548672559146388|0.03218783788626115|0.08385392921614473
death|0.027367442420167684|-0.047604357664978704|-0.02437090210843438|-0.08199792565061778|0.004006017149967765|-0.07889375738858918|-0.03774794618122154|0.05098655478171585|0.02672262073574095|0.022725772667222546
deliveriveriverance|-0.0249458867757793|-0.0018570200518750564|-0.012467218776594404|0.004254487558525782|0.005357694230607871|-0.013109394864182042|-0.006719462161364104|0.0003514747236995925|0.024541803698360048|-0.014580589175368705
demons|0.04136291152591358|0.06555827017828351|-0.008988002315393146|-0.006081020934100442|-0.03811131479809309|0.006565806293775069|0.030346528242989276|-0.004899742968998352|-0.031422795388066756|0.019383218671132504
den|0.00983435437186232|-0.029117637179202058|-0.04031179204920142|-0.04619237233518329|-0.029027940620001597|0.0028489932363935846|0.0006335030513387107|0.017946557778539665|0.003936002685086267|-0.014891854100746633
denial|0.0030425763680140697|-0.30441777615234|0.10132628676744523|0.20655035359806423|0.11183669834351172|0.20215813984514527|0.12807367190924002|0.00868987986365169|-0.09401132838578387|-0.10491882057253267
depression|-0.09002945072930994|-0.015129129762130055|-0.0583004189481967|0.0047569074699937985|-0.026404020105651477|0.012881191582028391|-0.02255949432142966|-0.04707052881949607|0.051123051549950047|-0.032591419315078266
destruction|-0.030634380152797562|0.012201198972648984|0.024182851467392297|-0.03441616685979626|-0.004491702190103486|0.03635000078480729|0.009728113392887499|-0.007787593594669257|-0.010854505178674765|0.029074117960540508
devotion|-0.013171831409487626|0.03555007679877138|0.03243340377427509|0.05977472395823284|0.05922250563242401|-0.04875528142866583|-0.05259793111803998|0.07152187026692108|-0.03210765356699609|-0.013042736493442408
diamonds|0.08918227403687749|0.00102490505202894|-0.011716487746150393|0.027753276593439853|0.005680529066029274|-0.06842166583917857|0.21721563508671032|0.07625716556107454|-0.051656998534006966|0.05600935870818115
difference|-0.00897622620045021|-0.004586513185029629|0.01325766620641754|0.00923487172026835|0.0020159783603373054|-0.0044260186375670646|0.012909039062198185|0.001992147139566301|0.001409904370684987|-0.025998257411541457
dirt|0.04340317745556249|0.02448032261893607|-0.014008838497940294|-0.03183705310085037|0.032901019787034774|0.03232725463054474|-0.015705760963760654|0.018446965958891354|0.00488891096130531|-0.026315595319832782
dirty|0.022828507713583322|-0.020039063283691535|-0.022549180703960732|-0.03953576390587166|-0.0190166844888284|-0.005357022874779143|0.050190645410199096|0.010561253028043885|-0.039105215701802275|-0.018519245306524504
disappears|0.007530565587607116|-0.051516139172266294|0.03161489578172609|0.014956323996112315|0.024688014351331708|-0.014657264194120997|0.03224639328876322|-0.015017905918885927|0.028381077964395877|0.013611711645132194
discipline|-0.021525861348285418|-0.0037172074776725336|-0.0050695618883509815|0.007856277013001482|-0.005109682872302974|0.002440237140188836|0.002627972886988089|-0.006620067749007843|0.018812666945516723|-0.00024842505445621995
discovery|0.0010929732146685441|0.06600067541869445|-0.024922828700011026|0.11450470366764233|0.0370935956045142|0.05472187792742413|-0.05208307301530637|-0.012426713741166972|-0.031049586141792505|-0.0020127141403832264
distance|0.014398356564441953|-0.014411150374806626|0.0317750360214675|0.017385186338783023|-0.0052259147968226425|-0.011987300900168727|-0.0044322275067613095|-0.022381692825860774|0.0074737181308563334|0.0027625162465809774
divided|-0.01922548106624123|0.013477786470627712|0.02842240870478857|0.022832106182715813|0.04414702192519447|-0.045653526149614106|-0.03479882732520118|0.07043311281135864|-0.02105530808501854|-0.016758997819662558
dodododo|-0.0312605736409837|-0.009602928640333037|-0.04576094037554989|0.035354912957640205|-0.0011932157071993512|-0.034484584284957445|0.04667040318135571|-0.025059696670326804|-0.14900103931710215|0.04852209087546923
doomscroller|-0.006166953281350415|0.006059301727293752|-0.00033941760561804145|0.02329011747384468|0.007539566397757691|-0.006688865834716586|-0.02119216939139585|0.029673812591673433|-0.006996247691045083|-0.008288508344681266
door|0.09804892992244542|0.050661059722416336|-0.07341267375822445|-0.0064491171172726194|0.04593483053896498|-0.03281873340842638|-0.054753430234567455|-0.04012741391081184|-0.02944755979490343|0.030665277762980957
doors|0.021930214783706693|0.021913579579468736|-0.0539926194376286|0.03207662919405882|0.07524927823249118|0.031086947513448537|-0.026644970729777645|-0.12835559080460623|0.07286679847998749|0.07896490534488354
downtown|-0.004165484857874799|-0.015803886498831573|-0.005827433372952266|-0.019225825245386786|-0.026363789415523965|-0.03399278321231715|-0.007211069099005384|-0.01907976228615979|0.022103139641314478|0.02358401435224433
dream|0.09366149446902865|0.03795750969693595|-0.04209775539952882|-0.028989319860493468|0.004994084251659274|-0.05432974280471599|-0.11734105888718462|0.021823833321078588|-0.03931353595323641|0.0007291784190248001
dreamers|0.03619007067355346|-0.00214430223828761|0.046213550239302036|0.01844560318660779|0.0004520963951366408|-0.018495948472631432|0.07841291352253885|0.010566274153739535|0.013743684369911068|-0.006057442261211585
dreams|0.038442808996230544|-0.0203914291943039|0.01793847307234246|0.013688024723384245|-0.039761654684415865|-0.03146228157875758|-0.022728765999992327|0.0018256065326086746|0.010956131134761675|-0.00611644428875332
dreamt|-0.06173976670710734|-0.0004078031257550749|-0.022594025678006526|0.014007802204934142|-0.010586349548994782|0.009483327533125852|-0.032490460482145524|0.0005051930314021727|0.02087980447182483|-0.03774584075217553
